time,wx (rad/s),wy (rad/s),wz (rad/s)
1.466002,-0.61,0.38,0.01
1.468358,-0.60,0.38,0.01
1.469994,-0.59,0.36,0.01
1.472032,-0.57,0.34,0.02
1.473902,-0.56,0.32,0.02
1.475729,-0.54,0.29,0.03
1.478097,-0.53,0.25,0.04
1.479935,-0.51,0.24,0.04
1.482377,-0.50,0.20,0.05
1.484772,-0.48,0.16,0.06
1.486156,-0.48,0.15,0.06
1.488285,-0.45,0.11,0.07
1.489855,-0.44,0.08,0.07
1.491734,-0.43,0.06,0.06
1.493924,-0.41,0.03,0.05
1.496398,-0.40,0.00,0.04
1.497863,-0.39,-0.01,0.03
1.499757,-0.37,-0.03,0.02
1.502471,-0.36,-0.06,0.01
1.504067,-0.35,-0.07,-0.00
1.505815,-0.33,-0.09,-0.02
1.507995,-0.32,-0.10,-0.04
1.509730,-0.31,-0.11,-0.04
1.514502,-0.30,-0.12,-0.06
1.515167,-0.29,-0.12,-0.06
1.516072,-0.28,-0.13,-0.07
1.520929,-0.27,-0.13,-0.07
1.521449,-0.27,-0.13,-0.07
1.521805,-0.26,-0.13,-0.07
1.523947,-0.25,-0.12,-0.07
1.525853,-0.24,-0.11,-0.06
1.527795,-0.24,-0.09,-0.06
1.532023,-0.23,-0.07,-0.05
1.532888,-0.22,-0.06,-0.05
1.535050,-0.22,-0.04,-0.04
1.535481,-0.21,-0.01,-0.04
1.538141,-0.21,0.00,-0.04
1.540202,-0.20,0.04,-0.08
1.542393,-0.21,0.09,-0.12
1.544092,-0.21,0.10,-0.13
1.547034,-0.21,0.12,-0.15
1.547744,-0.22,0.13,-0.14
1.550291,-0.22,0.14,-0.14
1.552157,-0.24,0.16,-0.13
1.553949,-0.24,0.16,-0.12
1.555816,-0.24,0.16,-0.11
1.558129,-0.26,0.16,-0.09
1.560350,-0.27,0.14,-0.08
1.564865,-0.27,0.14,-0.07
1.565612,-0.29,0.12,-0.05
1.566020,-0.30,0.11,-0.03
1.568459,-0.31,0.10,-0.02
1.572324,-0.32,0.09,-0.00
1.572690,-0.33,0.08,0.01
1.574180,-0.34,0.07,0.02
1.576225,-0.35,0.05,0.03
1.580725,-0.37,0.03,0.04
1.581641,-0.37,0.02,0.04
1.582067,-0.38,0.00,0.05
1.584264,-0.39,-0.02,0.05
1.586730,-0.40,-0.03,0.05
1.588035,-0.41,-0.05,0.06
1.590043,-0.42,-0.08,0.06
1.592224,-0.43,-0.09,0.06
1.594265,-0.45,-0.13,0.07
1.597337,-0.45,-0.14,0.07
1.598048,-0.46,-0.18,0.07
1.599811,-0.49,-0.22,0.08
1.602270,-0.50,-0.24,0.10
1.603862,-0.52,-0.27,0.13
1.605910,-0.54,-0.29,0.14
1.607815,-0.55,-0.30,0.14
1.609679,-0.57,-0.32,0.15
1.614091,-0.59,-0.32,0.14
1.614749,-0.59,-0.32,0.14
1.616160,-0.61,-0.30,0.12
1.618011,-0.63,-0.29,0.11
1.619983,-0.64,-0.28,0.11
1.622178,-0.65,-0.26,0.09
1.623965,-0.66,-0.24,0.07
1.626048,-0.67,-0.23,0.07
1.628046,-0.68,-0.20,0.05
1.634708,-0.68,-0.17,0.03
1.635443,-0.68,-0.16,0.02
1.635787,-0.69,-0.12,0.01
1.636109,-0.69,-0.10,-0.00
1.638068,-0.69,-0.08,-0.01
1.639848,-0.69,-0.05,-0.01
1.641923,-0.69,-0.03,-0.01
1.643859,-0.68,-0.02,-0.01
1.649707,-0.68,0.00,-0.01
1.650399,-0.68,0.02,0.00
1.650745,-0.67,0.03,0.01
1.651083,-0.66,0.04,0.02
1.653632,-0.66,0.05,0.03
1.655654,-0.65,0.06,0.04
1.657823,-0.64,0.08,0.05
1.659703,-0.63,0.08,0.06
1.663907,-0.62,0.10,0.07
1.664573,-0.61,0.11,0.08
1.667017,-0.60,0.12,0.09
1.667405,-0.59,0.13,0.10
1.669753,-0.57,0.14,0.10
1.671969,-0.57,0.14,0.10
1.673886,-0.55,0.14,0.11
1.675920,-0.53,0.15,0.11
1.677692,-0.52,0.14,0.11
1.680130,-0.50,0.15,0.10
1.682208,-0.48,0.14,0.10
1.684230,-0.47,0.14,0.10
1.685819,-0.45,0.12,0.10
1.687793,-0.44,0.10,0.10
1.689635,-0.43,0.09,0.09
1.691638,-0.41,0.06,0.09
1.693499,-0.39,0.03,0.09
1.696295,-0.38,0.02,0.08
1.698038,-0.37,-0.02,0.08
1.699533,-0.35,-0.05,0.08
1.702421,-0.35,-0.07,0.08
1.703793,-0.33,-0.10,0.08
1.705840,-0.32,-0.14,0.07
1.707884,-0.31,-0.15,0.07
1.709653,-0.30,-0.17,0.07
1.714226,-0.28,-0.19,0.06
1.714947,-0.28,-0.20,0.06
1.715914,-0.27,-0.21,0.05
1.718220,-0.26,-0.22,0.04
1.719794,-0.26,-0.22,0.04
1.721917,-0.25,-0.22,0.03
1.723356,-0.25,-0.22,0.03
1.725892,-0.25,-0.21,0.02
1.727692,-0.25,-0.20,0.02
1.734377,-0.25,-0.20,0.01
1.735115,-0.25,-0.18,0.01
1.735488,-0.26,-0.16,0.01
1.735835,-0.26,-0.14,0.01
1.737949,-0.27,-0.12,0.01
1.739630,-0.27,-0.08,0.01
1.741981,-0.28,-0.06,0.01
1.743641,-0.28,-0.02,0.02
1.746363,-0.30,0.03,0.02
1.747031,-0.30,0.05,0.02
1.749544,-0.32,0.10,0.02
1.752065,-0.33,0.15,0.03
1.753711,-0.34,0.18,0.03
1.755569,-0.35,0.23,0.03
1.758069,-0.37,0.27,0.03
1.759209,-0.38,0.28,0.03
1.762062,-0.40,0.31,0.03
1.765727,-0.42,0.33,0.04
1.766492,-0.43,0.33,0.04
1.768295,-0.44,0.34,0.04
1.769924,-0.46,0.34,0.05
1.771319,-0.47,0.33,0.06
1.773669,-0.49,0.32,0.07
1.775329,-0.51,0.30,0.08
1.777306,-0.52,0.29,0.08
1.779534,-0.53,0.25,0.09
1.781153,-0.54,0.21,0.10
1.783209,-0.55,0.19,0.10
1.784938,-0.56,0.14,0.11
1.787097,-0.56,0.09,0.11
1.789068,-0.57,0.07,0.12
1.791823,-0.57,0.01,0.12
1.793188,-0.58,-0.03,0.12
1.796568,-0.58,-0.08,0.12
1.797167,-0.58,-0.13,0.12
1.799991,-0.58,-0.16,0.11
1.801447,-0.58,-0.20,0.11
1.804123,-0.57,-0.25,0.10
1.805567,-0.57,-0.27,0.10
1.808337,-0.57,-0.31,0.08
1.809576,-0.56,-0.33,0.07
1.812027,-0.56,-0.34,0.07
1.815535,-0.55,-0.35,0.05
1.816108,-0.54,-0.35,0.04
1.818010,-0.54,-0.35,0.03
1.819746,-0.52,-0.33,0.02
1.821266,-0.51,-0.31,0.01
1.823353,-0.51,-0.29,0.01
1.825859,-0.50,-0.24,-0.00
1.827570,-0.48,-0.19,-0.01
1.831737,-0.47,-0.16,-0.02
1.832596,-0.46,-0.10,-0.02
1.832947,-0.44,-0.03,-0.03
1.835723,-0.43,0.00,-0.03
1.837155,-0.42,0.07,-0.03
1.839324,-0.41,0.14,-0.03
1.841462,-0.40,0.17,-0.03
1.844179,-0.39,0.25,-0.03
1.847553,-0.37,0.31,-0.04
1.848177,-0.37,0.35,-0.04
1.849632,-0.35,0.42,-0.04
1.851606,-0.35,0.44,-0.04
1.853637,-0.34,0.50,-0.04
1.855492,-0.33,0.56,-0.04
1.857530,-0.32,0.61,-0.05
1.860288,-0.32,0.63,-0.04
1.863216,-0.31,0.67,-0.05
1.863901,-0.31,0.69,-0.04
1.865423,-0.31,0.72,-0.04
1.867954,-0.30,0.75,-0.04
1.868952,-0.30,0.76,-0.04
1.872206,-0.30,0.78,-0.04
1.873694,-0.30,0.79,-0.03
1.875444,-0.30,0.80,-0.03
1.877668,-0.30,0.80,-0.03
1.879402,-0.30,0.80,-0.02
1.881282,-0.30,0.80,-0.02
1.884143,-0.29,0.79,-0.01
1.885732,-0.30,0.77,-0.01
1.887230,-0.30,0.76,-0.01
1.888956,-0.30,0.74,-0.00
1.890927,-0.30,0.71,0.00
1.893043,-0.30,0.70,0.01
1.896303,-0.30,0.66,0.01
1.896960,-0.30,0.62,0.02
1.899284,-0.30,0.59,0.02
1.901249,-0.30,0.55,0.03
1.903912,-0.30,0.53,0.03
1.905261,-0.30,0.48,0.04
1.907289,-0.30,0.44,0.04
1.909124,-0.30,0.42,0.04
1.911206,-0.31,0.38,0.04
1.914389,-0.31,0.34,0.04
1.914792,-0.31,0.33,0.04
1.917115,-0.31,0.30,0.05
1.919398,-0.31,0.28,0.05
1.921437,-0.31,0.27,0.05
1.923460,-0.31,0.27,0.05
1.925100,-0.31,0.26,0.04
1.927180,-0.30,0.26,0.04
1.933832,-0.30,0.27,0.04
1.934566,-0.30,0.28,0.04
1.934891,-0.29,0.28,0.04
1.935231,-0.29,0.29,0.03
1.937372,-0.28,0.31,0.02
1.939216,-0.28,0.32,0.02
1.941119,-0.28,0.34,0.02
1.943187,-0.27,0.36,0.02
1.946459,-0.27,0.37,0.02
1.947137,-0.26,0.39,0.02
1.948949,-0.25,0.42,0.02
1.951335,-0.25,0.42,0.02
1.952941,-0.24,0.44,0.01
1.955070,-0.23,0.45,0.01
1.956840,-0.23,0.44,0.01
1.959099,-0.22,0.43,0.00
1.963773,-0.22,0.41,-0.00
1.964424,-0.21,0.40,-0.00
1.964784,-0.21,0.36,-0.01
1.967090,-0.21,0.34,-0.01
1.968918,-0.20,0.29,-0.02
1.970871,-0.20,0.23,-0.02
1.972943,-0.19,0.20,-0.03
1.975255,-0.19,0.12,-0.04
1.976779,-0.19,0.04,-0.05
1.979217,-0.19,0.00,-0.05
1.981722,-0.18,-0.08,-0.07
1.983165,-0.18,-0.17,-0.08
1.985444,-0.18,-0.22,-0.09
1.986856,-0.18,-0.30,-0.10
1.990314,-0.17,-0.39,-0.11
1.990664,-0.17,-0.43,-0.12
1.993263,-0.17,-0.51,-0.13
1.996951,-0.17,-0.59,-0.14
1.997749,-0.17,-0.63,-0.14
1.999179,-0.16,-0.71,-0.14
2.001253,-0.16,-0.78,-0.14
2.002822,-0.16,-0.82,-0.14
2.005053,-0.16,-0.89,-0.13
2.006777,-0.15,-0.96,-0.12
2.008937,-0.15,-0.99,-0.11
2.012093,-0.15,-1.05,-0.10
2.012538,-0.15,-1.10,-0.08
2.016132,-0.15,-1.12,-0.07
2.016533,-0.15,-1.16,-0.05
2.019064,-0.15,-1.17,-0.04
2.021376,-0.15,-1.20,-0.01
2.023427,-0.15,-1.21,0.01
2.025415,-0.15,-1.21,0.02
2.026850,-0.16,-1.20,0.04
2.033229,-0.16,-1.18,0.06
2.033931,-0.16,-1.17,0.07
2.034261,-0.16,-1.13,0.09
2.035225,-0.16,-1.10,0.10
2.036720,-0.16,-1.07,0.11
2.038845,-0.16,-1.03,0.13
2.041458,-0.17,-0.98,0.14
2.042739,-0.17,-0.95,0.14
2.051971,-0.17,-0.89,0.16
2.052611,-0.17,-0.83,0.16
2.052949,-0.17,-0.80,0.16
2.053435,-0.17,-0.73,0.16
2.053744,-0.17,-0.66,0.16
2.055035,-0.17,-0.62,0.16
2.056879,-0.17,-0.55,0.15
2.058941,-0.17,-0.47,0.14
2.061308,-0.18,-0.44,0.13
2.063165,-0.18,-0.36,0.12
2.064866,-0.18,-0.30,0.10
2.066848,-0.18,-0.27,0.10
2.068779,-0.19,-0.21,0.08
2.071825,-0.19,-0.19,0.08
2.074539,-0.20,-0.14,0.06
2.076811,-0.21,-0.10,0.05
2.077382,-0.22,-0.07,0.04
2.080161,-0.22,-0.05,0.03
2.080938,-0.23,-0.02,0.02
2.082934,-0.23,-0.00,0.02
2.085175,-0.24,0.03,0.01
2.086898,-0.25,0.05,-0.00
2.088709,-0.26,0.06,-0.01
2.091055,-0.27,0.08,-0.01
2.092579,-0.28,0.10,-0.02
2.096197,-0.28,0.10,-0.02
2.096892,-0.29,0.12,-0.03
2.099359,-0.29,0.13,-0.03
2.101333,-0.30,0.13,-0.03
2.102814,-0.30,0.14,-0.03
2.104884,-0.30,0.16,-0.03
2.107123,-0.30,0.17,-0.03
2.108784,-0.30,0.18,-0.02
2.110854,-0.30,0.20,-0.02
2.112851,-0.30,0.22,-0.02
2.114504,-0.29,0.24,-0.02
2.116830,-0.28,0.27,-0.02
2.118968,-0.27,0.28,-0.01
2.121197,-0.26,0.31,-0.01
2.123361,-0.24,0.33,-0.00
2.124821,-0.23,0.34,-0.00
2.126809,-0.22,0.36,0.00
2.133323,-0.19,0.37,0.01
2.134021,-0.18,0.37,0.01
2.134363,-0.16,0.37,0.01
2.134729,-0.14,0.37,0.01
2.136912,-0.11,0.36,0.02
2.138821,-0.09,0.35,0.02
2.140806,-0.07,0.34,0.02
2.143010,-0.04,0.31,0.02
2.147838,-0.01,0.28,0.01
2.148536,0.00,0.27,0.01
2.148882,0.03,0.23,0.00
2.151086,0.06,0.20,-0.01
2.152568,0.07,0.19,-0.01
2.154501,0.09,0.16,-0.03
2.156434,0.11,0.13,-0.04
2.158932,0.12,0.12,-0.04
2.160640,0.14,0.09,-0.05
2.163378,0.15,0.06,-0.07
2.165739,0.16,0.05,-0.07
2.166143,0.17,0.02,-0.08
2.169474,0.18,0.00,-0.09
2.170826,0.18,-0.00,-0.09
2.173122,0.18,-0.02,-0.10
2.177727,0.18,-0.04,-0.10
2.178243,0.18,-0.04,-0.10
2.178689,0.18,-0.05,-0.10
2.183454,0.18,-0.05,-0.09
2.184251,0.18,-0.05,-0.09
2.184629,0.17,-0.05,-0.08
2.186394,0.16,-0.05,-0.08
2.188675,0.16,-0.05,-0.08
2.190551,0.15,-0.05,-0.07
2.192438,0.14,-0.04,-0.07
2.196830,0.13,-0.03,-0.06
2.197641,0.11,-0.02,-0.05
2.198730,0.11,-0.02,-0.05
2.201147,0.09,-0.00,-0.05
2.203102,0.08,0.01,-0.04
2.205079,0.08,0.02,-0.04
2.206999,0.06,0.04,-0.03
2.208833,0.05,0.06,-0.03
2.210987,0.05,0.07,-0.03
2.212753,0.04,0.10,-0.02
2.214867,0.03,0.13,-0.01
2.216669,0.02,0.14,-0.01
2.219255,0.01,0.17,0.00
2.220788,0.01,0.19,0.02
2.222559,0.00,0.21,0.02
2.225033,-0.00,0.23,0.03
2.226608,-0.01,0.25,0.05
2.233324,-0.01,0.26,0.05
2.233980,-0.02,0.28,0.07
2.234304,-0.02,0.30,0.08
2.234581,-0.03,0.31,0.09
2.236818,-0.03,0.32,0.10
2.240308,-0.03,0.33,0.11
2.240622,-0.03,0.33,0.12
2.242618,-0.03,0.34,0.13
2.247329,-0.04,0.35,0.14
2.247957,-0.04,0.35,0.14
2.248284,-0.04,0.35,0.15
2.250558,-0.04,0.35,0.15
2.252123,-0.04,0.36,0.15
2.255440,-0.04,0.37,0.15
2.256339,-0.04,0.38,0.16
2.259067,-0.04,0.40,0.16
2.260388,-0.03,0.42,0.15
2.262393,-0.03,0.43,0.15
2.263778,-0.03,0.46,0.14
2.268270,-0.02,0.49,0.13
2.268645,-0.02,0.51,0.12
2.271282,-0.01,0.54,0.11
2.272228,0.00,0.57,0.10
2.274637,0.01,0.59,0.10
2.276504,0.02,0.62,0.08
2.279099,0.03,0.64,0.08
2.280386,0.03,0.65,0.07
2.283354,0.05,0.67,0.07
2.284613,0.06,0.69,0.06
2.287251,0.07,0.70,0.06
2.288475,0.08,0.72,0.05
2.291123,0.10,0.73,0.05
2.292194,0.11,0.73,0.04
2.294857,0.12,0.74,0.04
2.297847,0.14,0.75,0.03
2.298531,0.15,0.75,0.03
2.300647,0.17,0.75,0.02
2.302567,0.18,0.75,0.01
2.304596,0.20,0.75,0.01
2.306557,0.21,0.74,-0.00
2.308357,0.23,0.72,-0.01
2.310345,0.24,0.71,-0.02
2.312804,0.26,0.69,-0.03
2.315429,0.28,0.67,-0.04
2.316369,0.29,0.65,-0.05
2.319588,0.31,0.62,-0.06
2.319975,0.33,0.58,-0.07
2.323385,0.34,0.55,-0.08
2.323784,0.36,0.50,-0.09
2.327358,0.37,0.44,-0.10
2.327825,0.38,0.41,-0.10
2.335261,0.40,0.34,-0.11
2.335972,0.41,0.27,-0.11
2.336332,0.42,0.23,-0.12
2.336659,0.43,0.15,-0.13
2.338795,0.44,0.06,-0.13
2.340497,0.45,0.02,-0.13
2.342504,0.46,-0.06,-0.13
2.346440,0.47,-0.14,-0.13
2.347126,0.48,-0.19,-0.14
2.348349,0.49,-0.26,-0.13
2.350967,0.49,-0.34,-0.13
2.352607,0.50,-0.37,-0.13
2.355371,0.51,-0.43,-0.13
2.356891,0.52,-0.48,-0.12
2.358921,0.52,-0.50,-0.11
2.361197,0.53,-0.53,-0.10
2.363939,0.54,-0.54,-0.10
2.364651,0.55,-0.55,-0.09
2.367793,0.56,-0.54,-0.07
2.369311,0.57,-0.54,-0.07
2.370941,0.58,-0.51,-0.06
2.372794,0.60,-0.49,-0.05
2.374633,0.60,-0.47,-0.04
2.376577,0.62,-0.43,-0.04
2.379587,0.63,-0.38,-0.03
2.380338,0.64,-0.35,-0.03
2.382723,0.65,-0.29,-0.03
2.384493,0.66,-0.23,-0.03
2.387472,0.67,-0.20,-0.03
2.388066,0.69,-0.13,-0.03
2.390615,0.70,-0.06,-0.03
2.392648,0.71,-0.03,-0.04
2.396690,0.72,0.03,-0.05
2.397436,0.73,0.08,-0.05
2.398445,0.73,0.09,-0.06
2.401396,0.74,0.12,-0.07
2.402912,0.74,0.13,-0.08
2.404858,0.74,0.13,-0.08
2.406943,0.74,0.13,-0.10
2.408642,0.73,0.11,-0.12
2.411460,0.73,0.09,-0.12
2.415013,0.72,0.06,-0.14
2.415658,0.71,0.02,-0.14
2.417400,0.70,-0.01,-0.15
2.418804,0.69,-0.07,-0.16
2.420844,0.67,-0.13,-0.16
2.422707,0.66,-0.17,-0.16
2.425084,0.64,-0.24,-0.17
2.426795,0.61,-0.31,-0.18
2.433799,0.60,-0.35,-0.18
2.434597,0.57,-0.42,-0.18
2.434953,0.54,-0.50,-0.18
2.435288,0.52,-0.53,-0.18
2.436671,0.49,-0.59,-0.18
2.438752,0.47,-0.62,-0.18
2.440497,0.43,-0.68,-0.17
2.442593,0.40,-0.73,-0.17
2.448440,0.38,-0.76,-0.16
2.449189,0.34,-0.80,-0.16
2.449525,0.30,-0.84,-0.15
2.449888,0.27,-0.86,-0.14
2.452478,0.24,-0.89,-0.12
2.455280,0.20,-0.92,-0.11
2.456223,0.18,-0.93,-0.10
2.459147,0.14,-0.92,-0.06
2.460141,0.10,-0.89,-0.01
2.462709,0.08,-0.87,0.02
2.464692,0.04,-0.83,0.07
2.467955,0.01,-0.78,0.11
2.468393,-0.01,-0.75,0.12
2.471103,-0.03,-0.68,0.15
2.472700,-0.06,-0.60,0.17
2.474910,-0.07,-0.56,0.18
2.476969,-0.08,-0.47,0.19
2.482756,-0.09,-0.36,0.19
2.483740,-0.09,-0.31,0.19
2.484196,-0.09,-0.20,0.17
2.484610,-0.09,-0.09,0.15
2.486386,-0.09,-0.04,0.14
2.488316,-0.08,0.05,0.11
2.490733,-0.08,0.09,0.10
2.492268,-0.06,0.17,0.06
2.496829,-0.05,0.24,0.03
2.497794,-0.04,0.28,0.01
2.498244,-0.01,0.34,-0.03
2.500541,0.01,0.40,-0.07
2.502552,0.03,0.43,-0.09
2.504751,0.06,0.48,-0.13
2.507126,0.10,0.52,-0.16
2.508157,0.11,0.54,-0.18
2.510612,0.16,0.58,-0.21
2.512460,0.20,0.60,-0.24
2.514805,0.22,0.61,-0.25
2.516928,0.27,0.63,-0.27
2.518371,0.32,0.64,-0.28
2.520837,0.34,0.64,-0.28
2.523185,0.40,0.65,-0.28
2.523838,0.46,0.68,-0.27
2.526601,0.49,0.69,-0.26
2.534276,0.55,0.73,-0.24
2.534766,0.62,0.76,-0.21
2.535006,0.65,0.78,-0.20
2.535262,0.71,0.80,-0.18
2.535905,0.77,0.80,-0.15
2.538147,0.80,0.80,-0.14
2.539782,0.86,0.76,-0.12
2.541917,0.91,0.71,-0.09
2.547252,0.94,0.69,-0.08
2.547657,0.99,0.65,-0.06
2.547854,1.02,0.62,-0.05
2.550538,1.08,0.50,-0.05
2.551974,1.13,0.37,-0.04
2.554348,1.16,0.31,-0.04
2.556039,1.21,0.20,-0.04
2.558120,1.26,0.10,-0.06
2.560006,1.28,0.05,-0.05
2.562221,1.32,-0.03,-0.05
2.564334,1.36,-0.09,-0.04
2.567040,1.37,-0.12,-0.03
2.567845,1.40,-0.15,-0.02
2.570934,1.42,-0.20,-0.00
2.572342,1.44,-0.22,-0.00
2.574996,1.46,-0.27,0.00
2.575903,1.49,-0.30,0.00
2.579341,1.49,-0.32,0.00
2.579941,1.52,-0.34,0.00
2.582987,1.54,-0.38,0.00
2.584239,1.55,-0.40,0.00
2.586958,1.57,-0.43,-0.00
2.587685,1.59,-0.46,-0.00
2.590780,1.60,-0.48,-0.00
2.592067,1.62,-0.51,-0.01
2.594657,1.63,-0.54,-0.02
2.597213,1.64,-0.55,-0.02
2.597861,1.65,-0.57,-0.03
2.600164,1.67,-0.59,-0.04
2.602178,1.67,-0.60,-0.05
2.604333,1.69,-0.61,-0.06
2.606201,1.70,-0.62,-0.08
2.608141,1.71,-0.62,-0.09
2.610157,1.72,-0.62,-0.11
2.612557,1.73,-0.62,-0.13
2.614429,1.74,-0.62,-0.14
2.616138,1.75,-0.61,-0.16
2.618546,1.76,-0.60,-0.19
2.620507,1.77,-0.59,-0.20
2.622223,1.78,-0.56,-0.23
2.624827,1.79,-0.53,-0.25
2.627253,1.79,-0.51,-0.26
2.627624,1.81,-0.46,-0.29
2.634681,1.81,-0.43,-0.30
2.635386,1.82,-0.39,-0.32
2.635777,1.83,-0.34,-0.33
2.636156,1.84,-0.31,-0.34
2.638459,1.85,-0.26,-0.35
2.641265,1.86,-0.21,-0.36
2.641660,1.87,-0.19,-0.37
2.650440,1.88,-0.13,-0.37
2.651154,1.88,-0.09,-0.37
2.651520,1.89,-0.07,-0.37
2.651859,1.90,-0.03,-0.36
2.652180,1.91,0.01,-0.35
2.655377,1.91,0.03,-0.35
2.656566,1.93,0.06,-0.34
2.658319,1.94,0.09,-0.32
2.660577,1.94,0.10,-0.31
2.663646,1.96,0.11,-0.29
2.664255,1.97,0.12,-0.27
2.668128,1.97,0.13,-0.26
2.668505,1.99,0.14,-0.23
2.670180,2.00,0.14,-0.20
2.672271,2.00,0.14,-0.19
2.674551,2.01,0.15,-0.16
2.676052,2.02,0.16,-0.13
2.680203,2.03,0.18,-0.12
2.681223,2.04,0.20,-0.09
2.681584,2.06,0.22,-0.07
2.684365,2.06,0.23,-0.05
2.686383,2.08,0.25,-0.04
2.688187,2.09,0.26,-0.02
2.691003,2.09,0.27,-0.01
2.691931,2.10,0.28,-0.00
2.695817,2.11,0.29,0.00
2.696472,2.12,0.30,0.01
2.698102,2.13,0.31,0.01
2.700529,2.14,0.32,0.01
2.703067,2.16,0.34,0.01
2.704292,2.17,0.35,0.00
2.706256,2.18,0.36,-0.01
2.708279,2.19,0.37,-0.02
2.710306,2.21,0.38,-0.03
2.713378,2.22,0.38,-0.04
2.714051,2.23,0.39,-0.05
2.716052,2.25,0.40,-0.07
2.717960,2.25,0.41,-0.08
2.719928,2.27,0.41,-0.09
2.722317,2.29,0.42,-0.10
2.723957,2.30,0.43,-0.11
2.725887,2.31,0.44,-0.12
2.732315,2.33,0.45,-0.13
2.733178,2.34,0.45,-0.13
2.733685,2.35,0.46,-0.14
2.734046,2.37,0.46,-0.15
2.736045,2.38,0.46,-0.15
2.738173,2.40,0.47,-0.15
2.739888,2.42,0.47,-0.15
2.742166,2.42,0.48,-0.15
2.745164,2.44,0.48,-0.14
2.745870,2.46,0.48,-0.14
2.747891,2.47,0.48,-0.14
2.750186,2.49,0.49,-0.13
2.751678,2.50,0.49,-0.11
2.754130,2.51,0.49,-0.11
2.756107,2.53,0.48,-0.10
2.758004,2.54,0.48,-0.08
2.759652,2.55,0.48,-0.08
2.761797,2.57,0.48,-0.06
2.763685,2.58,0.48,-0.04
2.766242,2.59,0.48,-0.04
2.768203,2.61,0.48,-0.02
2.771143,2.62,0.47,0.00
2.771495,2.63,0.47,0.01
2.773838,2.64,0.47,0.03
2.775787,2.65,0.47,0.03
2.778618,2.67,0.46,0.05
2.780775,2.68,0.46,0.06
2.781950,2.68,0.46,0.07
2.784005,2.70,0.45,0.08
2.786137,2.71,0.44,0.09
2.788027,2.72,0.44,0.10
2.790155,2.73,0.43,0.11
2.791898,2.74,0.42,0.11
2.795396,2.74,0.42,0.11
2.796124,2.76,0.41,0.11
2.798683,2.77,0.40,0.11
2.800869,2.77,0.40,0.11
2.802010,2.78,0.38,0.11
2.804327,2.78,0.37,0.11
2.806166,2.79,0.37,0.11
2.807848,2.79,0.36,0.10
2.810077,2.80,0.34,0.10
2.812621,2.80,0.34,0.09
2.813893,2.81,0.33,0.08
2.816359,2.81,0.31,0.07
2.818316,2.81,0.30,0.05
2.821188,2.82,0.29,0.03
2.822184,2.82,0.28,0.01
2.823756,2.81,0.27,-0.01
2.825852,2.82,0.26,-0.03
2.828117,2.82,0.25,-0.05
2.829675,2.82,0.24,-0.06
2.832152,2.82,0.22,-0.07
2.833786,2.82,0.20,-0.09
2.835747,2.81,0.19,-0.09
2.837834,2.81,0.18,-0.10
2.840291,2.81,0.16,-0.10
2.841524,2.81,0.16,-0.10
2.849388,2.80,0.14,-0.10
2.850159,2.79,0.13,-0.10
2.850487,2.79,0.12,-0.10
2.850778,2.79,0.11,-0.09
2.852126,2.78,0.09,-0.07
2.854370,2.78,0.08,-0.06
2.855999,2.77,0.07,-0.05
2.857841,2.77,0.06,-0.03
2.860241,2.76,0.05,-0.02
2.862232,2.75,0.04,-0.00
2.864531,2.75,0.03,0.02
2.866150,2.74,0.03,0.03
2.867805,2.73,0.01,0.05
2.870094,2.72,0.00,0.07
2.871851,2.72,-0.00,0.08
2.874015,2.71,-0.02,0.11
2.875993,2.70,-0.02,0.12
2.878216,2.69,-0.03,0.14
2.881102,2.68,-0.04,0.15
2.881495,2.68,-0.05,0.16
2.884045,2.66,-0.06,0.17
2.885827,2.65,-0.08,0.18
2.888075,2.65,-0.08,0.18
2.889995,2.64,-0.10,0.19
2.891775,2.62,-0.11,0.19
2.895086,2.62,-0.11,0.19
2.895777,2.61,-0.12,0.18
2.897789,2.59,-0.13,0.18
2.900954,2.59,-0.13,0.17
2.901412,2.58,-0.14,0.16
2.903869,2.57,-0.15,0.15
2.905647,2.56,-0.16,0.14
2.907747,2.55,-0.17,0.13
2.909897,2.53,-0.19,0.12
2.911723,2.53,-0.20,0.11
2.913763,2.51,-0.21,0.10
2.916115,2.50,-0.22,0.08
2.917978,2.50,-0.23,0.07
2.920400,2.48,-0.24,0.06
2.922006,2.47,-0.26,0.05
2.923929,2.47,-0.26,0.04
2.925633,2.46,-0.27,0.03
2.928470,2.45,-0.28,0.03
2.929942,2.44,-0.29,0.02
2.931596,2.43,-0.30,0.02
2.934487,2.43,-0.30,0.02
2.935771,2.42,-0.32,0.01
2.937724,2.41,-0.33,0.02
2.940717,2.40,-0.33,0.02
2.941287,2.39,-0.34,0.02
2.949838,2.38,-0.35,0.02
2.950536,2.38,-0.36,0.03
2.950865,2.37,-0.37,0.04
2.951234,2.36,-0.37,0.05
2.951707,2.36,-0.38,0.05
2.955778,2.35,-0.38,0.07
2.956130,2.35,-0.39,0.08
2.957805,2.34,-0.40,0.08
2.963279,2.33,-0.40,0.10
2.963990,2.32,-0.41,0.11
2.967126,2.32,-0.41,0.12
2.967526,2.31,-0.42,0.12
2.969919,2.31,-0.43,0.14
2.970674,2.30,-0.43,0.14
2.971817,2.29,-0.44,0.15
2.973961,2.29,-0.44,0.15
2.982483,2.28,-0.45,0.16
2.983307,2.28,-0.45,0.16
