time,wx (rad/s),wy (rad/s),wz (rad/s)
38.889124,0.29,-0.29,0.14
38.889555,0.29,-0.29,0.14
38.889891,0.29,-0.30,0.14
38.891267,0.28,-0.30,0.14
38.892970,0.27,-0.30,0.15
38.894835,0.28,-0.30,0.15
38.908232,0.27,-0.30,0.15
38.909183,0.27,-0.30,0.15
38.909644,0.26,-0.30,0.15
38.909995,0.26,-0.30,0.15
38.910337,0.26,-0.31,0.15
38.910659,0.25,-0.31,0.15
38.911007,0.24,-0.31,0.15
38.911346,0.25,-0.31,0.15
38.916789,0.24,-0.31,0.15
38.917840,0.23,-0.31,0.15
38.918210,0.23,-0.32,0.15
38.918992,0.22,-0.32,0.15
38.920816,0.22,-0.31,0.15
38.922836,0.22,-0.32,0.15
38.925195,0.21,-0.32,0.15
38.927067,0.21,-0.32,0.15
38.929671,0.21,-0.32,0.15
38.932537,0.20,-0.32,0.15
38.934763,0.20,-0.32,0.15
38.936042,0.19,-0.32,0.15
38.937288,0.19,-0.33,0.15
38.939194,0.19,-0.33,0.15
38.940974,0.18,-0.32,0.15
38.943166,0.18,-0.33,0.15
38.944994,0.17,-0.33,0.15
38.948143,0.17,-0.33,0.15
38.950010,0.16,-0.33,0.15
38.951197,0.16,-0.33,0.15
38.953234,0.16,-0.33,0.15
38.955459,0.15,-0.33,0.15
38.957236,0.14,-0.33,0.15
38.959329,0.14,-0.33,0.15
38.961752,0.14,-0.33,0.15
38.965410,0.13,-0.33,0.15
38.967255,0.13,-0.33,0.15
38.968512,0.12,-0.33,0.15
38.969793,0.12,-0.33,0.15
38.971283,0.12,-0.33,0.15
38.973280,0.11,-0.33,0.15
38.975068,0.11,-0.33,0.15
38.976799,0.10,-0.33,0.15
38.983177,0.10,-0.33,0.15
38.983771,0.10,-0.33,0.15
38.983977,0.09,-0.33,0.15
38.984784,0.08,-0.33,0.15
38.986901,0.08,-0.33,0.15
38.988737,0.08,-0.33,0.15
38.991118,0.07,-0.33,0.15
38.993221,0.07,-0.33,0.15
38.995255,0.06,-0.33,0.15
39.006630,0.06,-0.33,0.15
39.007503,0.05,-0.33,0.15
39.007887,0.05,-0.33,0.15
39.008207,0.05,-0.33,0.15
39.008543,0.04,-0.33,0.15
39.008871,0.04,-0.33,0.15
39.009185,0.03,-0.33,0.15
39.011221,0.03,-0.32,0.15
39.014517,0.02,-0.32,0.15
39.015340,0.02,-0.32,0.15
39.016638,0.01,-0.32,0.15
39.019123,0.01,-0.32,0.15
39.020567,0.00,-0.32,0.15
39.022720,0.00,-0.32,0.15
39.024453,-0.01,-0.32,0.15
39.026983,-0.01,-0.32,0.15
39.028737,-0.01,-0.32,0.15
39.030752,-0.02,-0.32,0.15
39.032474,-0.02,-0.32,0.15
39.035184,-0.02,-0.32,0.15
39.036424,-0.03,-0.31,0.14
39.039245,-0.03,-0.31,0.14
39.040502,-0.04,-0.31,0.14
39.042495,-0.04,-0.31,0.14
39.044684,-0.05,-0.31,0.14
39.046796,-0.05,-0.31,0.14
39.048674,-0.05,-0.31,0.14
39.050868,-0.06,-0.31,0.14
39.052782,-0.06,-0.30,0.14
39.054982,-0.07,-0.30,0.14
39.056594,-0.07,-0.30,0.14
39.058577,-0.08,-0.30,0.14
39.060493,-0.08,-0.30,0.14
39.064182,-0.08,-0.30,0.14
39.065604,-0.09,-0.30,0.14
39.067139,-0.09,-0.29,0.14
39.068556,-0.10,-0.29,0.14
39.070647,-0.10,-0.29,0.14
39.072514,-0.10,-0.29,0.14
39.074627,-0.11,-0.29,0.14
39.076522,-0.11,-0.29,0.14
39.078696,-0.12,-0.28,0.14
39.086629,-0.12,-0.28,0.13
39.088183,-0.12,-0.28,0.13
39.089148,-0.13,-0.28,0.13
39.090141,-0.13,-0.28,0.13
39.090912,-0.14,-0.27,0.13
39.091592,-0.14,-0.27,0.13
39.092457,-0.14,-0.27,0.13
39.094634,-0.15,-0.27,0.13
39.101917,-0.15,-0.26,0.13
39.103402,-0.16,-0.26,0.13
39.104342,-0.16,-0.26,0.13
39.105276,-0.17,-0.25,0.13
39.106516,-0.17,-0.25,0.13
39.107491,-0.17,-0.25,0.13
39.109103,-0.18,-0.25,0.13
39.110714,-0.18,-0.25,0.13
39.113759,-0.19,-0.24,0.13
39.115192,-0.19,-0.24,0.12
39.116504,-0.19,-0.24,0.12
39.118868,-0.20,-0.24,0.12
39.120716,-0.20,-0.23,0.12
39.122500,-0.21,-0.23,0.12
39.124586,-0.21,-0.23,0.12
39.126644,-0.21,-0.23,0.12
39.128745,-0.22,-0.22,0.12
39.131309,-0.22,-0.22,0.12
39.132784,-0.22,-0.22,0.12
39.134682,-0.23,-0.21,0.12
39.136427,-0.23,-0.21,0.12
39.138769,-0.24,-0.21,0.11
39.140612,-0.25,-0.21,0.12
39.142705,-0.25,-0.20,0.12
39.144906,-0.26,-0.20,0.11
39.148177,-0.25,-0.19,0.11
39.149381,-0.26,-0.20,0.11
39.150777,-0.26,-0.19,0.11
39.152419,-0.27,-0.19,0.11
39.154393,-0.27,-0.18,0.11
39.156402,-0.28,-0.18,0.11
39.158622,-0.28,-0.18,0.11
39.160643,-0.28,-0.18,0.11
39.164117,-0.29,-0.17,0.10
39.165630,-0.30,-0.17,0.10
39.166884,-0.30,-0.16,0.10
39.168401,-0.30,-0.16,0.10
39.170763,-0.31,-0.16,0.10
39.172479,-0.31,-0.16,0.10
39.174663,-0.31,-0.15,0.10
39.176701,-0.32,-0.15,0.09
39.178544,-0.32,-0.15,0.10
39.187414,-0.33,-0.14,0.09
39.188237,-0.33,-0.14,0.09
39.188601,-0.34,-0.14,0.09
39.188956,-0.34,-0.13,0.09
39.189279,-0.34,-0.13,0.09
39.190795,-0.35,-0.13,0.09
39.192415,-0.36,-0.12,0.09
39.194773,-0.36,-0.12,0.09
39.205039,-0.36,-0.12,0.09
39.206000,-0.37,-0.11,0.08
39.206371,-0.37,-0.11,0.08
39.206708,-0.38,-0.11,0.08
39.207053,-0.38,-0.10,0.08
39.207386,-0.39,-0.10,0.08
39.208296,-0.39,-0.10,0.08
39.210809,-0.39,-0.09,0.08
39.214226,-0.40,-0.09,0.08
39.215086,-0.40,-0.08,0.08
39.216289,-0.41,-0.08,0.08
39.218554,-0.41,-0.08,0.07
39.220469,-0.41,-0.08,0.07
39.222556,-0.42,-0.07,0.07
39.224339,-0.42,-0.07,0.07
39.226443,-0.42,-0.06,0.07
39.228359,-0.43,-0.06,0.07
39.230737,-0.43,-0.06,0.07
39.232712,-0.43,-0.05,0.07
39.234882,-0.44,-0.05,0.06
39.236489,-0.44,-0.05,0.06
39.238584,-0.45,-0.04,0.06
39.240268,-0.45,-0.04,0.06
39.242425,-0.46,-0.03,0.06
39.244447,-0.46,-0.03,0.06
39.246904,-0.46,-0.03,0.06
39.248363,-0.47,-0.02,0.06
39.250631,-0.47,-0.02,0.06
39.252836,-0.47,-0.02,0.05
39.254658,-0.48,-0.01,0.05
39.256356,-0.48,-0.01,0.05
39.258798,-0.48,-0.00,0.05
39.260678,-0.49,0.00,0.05
39.262550,-0.49,0.01,0.05
39.264557,-0.49,0.01,0.05
39.266723,-0.50,0.01,0.05
39.268605,-0.50,0.02,0.04
39.270731,-0.50,0.02,0.04
39.272474,-0.51,0.03,0.04
39.274607,-0.51,0.03,0.04
39.276820,-0.51,0.03,0.04
39.278684,-0.52,0.04,0.04
39.282542,-0.52,0.04,0.04
39.284250,-0.53,0.04,0.03
39.285123,-0.52,0.05,0.03
39.286342,-0.53,0.05,0.03
39.288290,-0.53,0.06,0.03
39.290286,-0.53,0.06,0.03
39.292208,-0.54,0.06,0.03
39.294365,-0.54,0.07,0.02
39.304707,-0.54,0.07,0.02
39.306717,-0.55,0.08,0.02
39.308248,-0.55,0.08,0.02
39.309595,-0.55,0.08,0.02
39.310683,-0.56,0.09,0.02
39.312011,-0.56,0.09,0.02
39.313015,-0.56,0.09,0.01
39.314134,-0.57,0.10,0.01
39.315272,-0.57,0.10,0.01
39.316311,-0.57,0.11,0.01
39.318058,-0.57,0.11,0.01
39.318668,-0.57,0.11,0.00
39.322862,-0.58,0.12,0.00
39.323608,-0.58,0.12,0.00
39.324143,-0.58,0.12,0.00
39.326128,-0.59,0.13,-0.00
39.328390,-0.59,0.13,-0.00
39.330278,-0.59,0.14,-0.00
39.332643,-0.59,0.14,-0.01
39.334452,-0.59,0.14,-0.01
39.336215,-0.60,0.15,-0.01
39.338389,-0.60,0.15,-0.01
39.340203,-0.61,0.16,-0.01
39.342307,-0.61,0.16,-0.01
39.344399,-0.61,0.16,-0.02
39.347114,-0.61,0.17,-0.02
39.348535,-0.62,0.17,-0.02
39.350467,-0.62,0.18,-0.02
39.352261,-0.62,0.18,-0.02
39.354569,-0.62,0.18,-0.02
39.356216,-0.62,0.19,-0.03
39.358331,-0.62,0.19,-0.02
39.360329,-0.63,0.19,-0.03
39.362292,-0.63,0.20,-0.03
39.364136,-0.63,0.20,-0.03
39.366345,-0.63,0.21,-0.03
39.368338,-0.64,0.21,-0.03
39.370565,-0.64,0.21,-0.03
39.373105,-0.64,0.22,-0.04
39.374719,-0.64,0.22,-0.04
39.376481,-0.65,0.22,-0.04
39.378805,-0.65,0.23,-0.04
39.381999,-0.65,0.23,-0.04
39.383557,-0.65,0.23,-0.04
39.384494,-0.65,0.24,-0.05
39.386433,-0.66,0.24,-0.05
39.388571,-0.65,0.24,-0.05
39.390487,-0.66,0.25,-0.05
39.392364,-0.66,0.25,-0.05
39.394384,-0.66,0.25,-0.05
39.408049,-0.67,0.26,-0.06
39.410050,-0.67,0.26,-0.06
39.411344,-0.67,0.26,-0.06
39.412671,-0.67,0.27,-0.06
39.413862,-0.67,0.27,-0.06
39.414558,-0.67,0.27,-0.06
39.414908,-0.67,0.28,-0.07
39.415244,-0.68,0.28,-0.07
39.415573,-0.68,0.28,-0.07
39.415901,-0.68,0.28,-0.07
39.416251,-0.68,0.28,-0.07
39.426874,-0.69,0.29,-0.08
39.427859,-0.69,0.29,-0.07
39.428225,-0.69,0.29,-0.08
39.428680,-0.69,0.29,-0.08
39.429083,-0.69,0.30,-0.08
39.429847,-0.70,0.30,-0.08
39.437618,-0.70,0.30,-0.08
39.438805,-0.70,0.31,-0.09
39.439315,-0.70,0.31,-0.09
39.439777,-0.70,0.31,-0.09
39.440248,-0.70,0.32,-0.09
39.440707,-0.71,0.32,-0.09
39.442253,-0.71,0.32,-0.09
39.444427,-0.71,0.32,-0.10
39.447188,-0.71,0.32,-0.10
39.448218,-0.71,0.33,-0.10
39.451188,-0.71,0.33,-0.10
39.452474,-0.72,0.33,-0.10
39.454839,-0.72,0.34,-0.10
39.456126,-0.72,0.34,-0.10
39.458182,-0.72,0.34,-0.10
39.460325,-0.72,0.35,-0.11
39.462385,-0.72,0.35,-0.11
39.464513,-0.73,0.35,-0.11
39.466979,-0.73,0.35,-0.11
39.468288,-0.73,0.35,-0.11
39.470436,-0.73,0.36,-0.11
39.472075,-0.73,0.36,-0.11
39.474303,-0.73,0.36,-0.12
39.476484,-0.73,0.36,-0.12
39.478343,-0.73,0.37,-0.12
39.481047,-0.73,0.37,-0.12
39.482605,-0.73,0.37,-0.12
39.484606,-0.74,0.37,-0.12
39.487189,-0.74,0.37,-0.12
39.487883,-0.74,0.38,-0.13
39.490473,-0.74,0.38,-0.13
39.492366,-0.74,0.38,-0.13
39.494231,-0.74,0.38,-0.13
39.500928,-0.74,0.38,-0.13
39.502021,-0.74,0.39,-0.13
39.502409,-0.75,0.39,-0.13
39.502752,-0.74,0.39,-0.13
39.504204,-0.75,0.39,-0.14
39.506474,-0.75,0.39,-0.13
39.508234,-0.75,0.39,-0.14
39.510996,-0.75,0.40,-0.14
39.513280,-0.75,0.40,-0.14
39.513979,-0.75,0.40,-0.14
39.523477,-0.75,0.40,-0.14
39.524376,-0.75,0.40,-0.14
39.524730,-0.75,0.40,-0.14
39.525071,-0.75,0.40,-0.15
39.525399,-0.75,0.41,-0.15
39.526027,-0.75,0.40,-0.15
39.528062,-0.75,0.41,-0.15
39.530752,-0.75,0.41,-0.15
39.532967,-0.75,0.41,-0.15
39.535766,-0.75,0.41,-0.15
39.536186,-0.75,0.41,-0.15
39.538171,-0.75,0.41,-0.16
39.540176,-0.75,0.41,-0.16
39.542658,-0.75,0.41,-0.16
39.543870,-0.75,0.42,-0.16
39.546905,-0.75,0.42,-0.16
39.548329,-0.75,0.42,-0.16
39.550853,-0.75,0.42,-0.16
39.552459,-0.75,0.42,-0.16
39.554804,-0.75,0.42,-0.16
39.556166,-0.74,0.42,-0.17
39.558765,-0.75,0.42,-0.17
39.559926,-0.75,0.42,-0.17
39.562268,-0.74,0.42,-0.17
39.564291,-0.74,0.42,-0.17
39.567257,-0.74,0.42,-0.17
39.567936,-0.74,0.42,-0.17
39.570943,-0.74,0.43,-0.17
39.572352,-0.74,0.42,-0.17
39.573771,-0.74,0.43,-0.17
39.576245,-0.74,0.43,-0.18
39.577756,-0.74,0.43,-0.18
39.580998,-0.73,0.43,-0.18
39.582079,-0.73,0.43,-0.18
39.583955,-0.73,0.43,-0.18
39.585978,-0.73,0.43,-0.18
39.588525,-0.73,0.43,-0.18
39.589793,-0.73,0.43,-0.18
39.591818,-0.73,0.43,-0.18
39.594822,-0.73,0.43,-0.18
39.600985,-0.73,0.43,-0.18
39.602109,-0.73,0.43,-0.18
39.602489,-0.72,0.43,-0.18
39.602838,-0.72,0.43,-0.18
39.604183,-0.72,0.43,-0.18
39.605986,-0.72,0.43,-0.18
39.607682,-0.72,0.43,-0.19
39.609614,-0.72,0.43,-0.19
39.611822,-0.72,0.43,-0.19
39.613612,-0.72,0.43,-0.19
39.623290,-0.72,0.43,-0.19
39.624200,-0.71,0.43,-0.19
39.624557,-0.72,0.43,-0.19
39.624894,-0.71,0.43,-0.19
39.625225,-0.71,0.43,-0.19
39.625662,-0.71,0.43,-0.19
39.627861,-0.71,0.43,-0.19
39.632836,-0.71,0.42,-0.19
39.634549,-0.70,0.43,-0.19
39.635795,-0.70,0.42,-0.19
39.636743,-0.70,0.42,-0.19
39.638018,-0.70,0.42,-0.19
39.639635,-0.70,0.42,-0.19
39.641996,-0.70,0.42,-0.19
39.643908,-0.70,0.42,-0.19
39.647565,-0.69,0.42,-0.19
39.649355,-0.70,0.42,-0.19
39.650622,-0.70,0.41,-0.19
39.652455,-0.69,0.41,-0.19
39.653709,-0.69,0.41,-0.19
39.655712,-0.69,0.41,-0.19
39.657762,-0.69,0.41,-0.19
39.659838,-0.69,0.41,-0.19
39.662055,-0.69,0.41,-0.19
39.665030,-0.68,0.41,-0.19
39.666597,-0.68,0.41,-0.19
39.667956,-0.68,0.40,-0.19
39.669967,-0.68,0.40,-0.19
39.671269,-0.68,0.40,-0.19
39.673302,-0.67,0.40,-0.19
39.675395,-0.67,0.40,-0.19
39.677211,-0.67,0.40,-0.19
39.679944,-0.67,0.40,-0.19
39.681395,-0.67,0.40,-0.19
39.684271,-0.67,0.39,-0.19
39.685801,-0.67,0.39,-0.19
39.688550,-0.67,0.39,-0.19
39.689731,-0.67,0.39,-0.19
39.691886,-0.66,0.39,-0.19
39.693524,-0.66,0.39,-0.19
39.695786,-0.66,0.39,-0.19
39.701687,-0.66,0.38,-0.19
39.702706,-0.66,0.38,-0.19
39.703071,-0.65,0.38,-0.19
39.703398,-0.65,0.38,-0.19
39.706251,-0.65,0.37,-0.19
39.707991,-0.65,0.37,-0.19
39.711199,-0.65,0.37,-0.19
39.711861,-0.64,0.37,-0.18
39.723866,-0.64,0.37,-0.19
39.724814,-0.64,0.36,-0.19
39.725198,-0.64,0.36,-0.19
39.725630,-0.64,0.36,-0.18
39.725977,-0.63,0.36,-0.18
39.726301,-0.63,0.36,-0.18
39.726622,-0.63,0.35,-0.18
39.727516,-0.62,0.35,-0.18
39.734300,-0.62,0.35,-0.18
39.736091,-0.62,0.35,-0.18
39.737094,-0.62,0.35,-0.18
39.738253,-0.62,0.35,-0.18
39.739470,-0.61,0.34,-0.18
39.740375,-0.61,0.34,-0.18
39.741601,-0.61,0.34,-0.18
39.743381,-0.61,0.34,-0.18
39.747196,-0.61,0.33,-0.18
39.748833,-0.60,0.33,-0.17
39.750059,-0.60,0.33,-0.17
39.751446,-0.60,0.33,-0.17
39.753341,-0.60,0.32,-0.17
39.755343,-0.59,0.32,-0.17
39.757218,-0.59,0.32,-0.17
39.759554,-0.58,0.32,-0.17
39.761380,-0.58,0.31,-0.17
39.764416,-0.58,0.31,-0.17
39.766123,-0.58,0.31,-0.17
39.768289,-0.57,0.30,-0.17
39.769231,-0.57,0.30,-0.17
39.771531,-0.56,0.30,-0.16
39.773502,-0.56,0.30,-0.16
39.775677,-0.56,0.29,-0.16
39.777148,-0.56,0.29,-0.16
39.780304,-0.55,0.29,-0.16
39.781504,-0.55,0.29,-0.16
39.784382,-0.55,0.28,-0.16
39.785623,-0.54,0.28,-0.16
39.787239,-0.54,0.28,-0.16
39.789154,-0.53,0.28,-0.16
39.791167,-0.53,0.28,-0.15
39.792927,-0.53,0.27,-0.15
39.800295,-0.52,0.27,-0.15
39.801206,-0.52,0.26,-0.15
39.801670,-0.52,0.27,-0.15
39.802000,-0.52,0.26,-0.15
39.803831,-0.52,0.26,-0.15
39.804914,-0.51,0.25,-0.14
39.807738,-0.50,0.25,-0.14
39.809545,-0.50,0.25,-0.14
39.811666,-0.50,0.25,-0.14
39.819519,-0.49,0.24,-0.14
39.820430,-0.49,0.24,-0.14
39.820794,-0.49,0.24,-0.14
39.821131,-0.48,0.23,-0.14
39.821548,-0.48,0.23,-0.14
39.823606,-0.47,0.23,-0.13
39.825164,-0.47,0.22,-0.13
39.827427,-0.47,0.22,-0.13
39.829882,-0.46,0.22,-0.13
39.831500,-0.46,0.22,-0.13
39.833607,-0.46,0.21,-0.13
39.836382,-0.45,0.21,-0.13
39.837062,-0.45,0.21,-0.12
39.839538,-0.45,0.21,-0.12
39.840902,-0.44,0.20,-0.12
39.843213,-0.43,0.20,-0.12
39.846259,-0.43,0.19,-0.12
39.847107,-0.43,0.19,-0.12
39.848931,-0.42,0.19,-0.11
39.851018,-0.42,0.19,-0.11
39.853040,-0.42,0.19,-0.11
39.855189,-0.41,0.18,-0.11
39.856905,-0.41,0.18,-0.11
39.859163,-0.41,0.17,-0.11
39.861409,-0.40,0.17,-0.10
39.864221,-0.40,0.16,-0.10
39.865897,-0.40,0.16,-0.10
39.867141,-0.39,0.16,-0.10
39.869356,-0.39,0.15,-0.10
39.871366,-0.38,0.15,-0.10
39.873018,-0.38,0.15,-0.10
39.875153,-0.38,0.15,-0.09
39.877026,-0.37,0.14,-0.09
39.880268,-0.37,0.14,-0.09
39.882325,-0.36,0.14,-0.09
39.883550,-0.36,0.13,-0.09
39.885619,-0.36,0.13,-0.09
39.887443,-0.35,0.13,-0.08
39.889183,-0.35,0.12,-0.08
39.891114,-0.35,0.12,-0.08
39.893044,-0.34,0.12,-0.08
39.895045,-0.34,0.11,-0.08
39.904738,-0.33,0.11,-0.08
39.905833,-0.33,0.10,-0.08
39.906205,-0.32,0.10,-0.07
39.906536,-0.32,0.10,-0.07
39.906881,-0.32,0.10,-0.07
39.907209,-0.31,0.09,-0.07
39.909547,-0.31,0.09,-0.06
39.911454,-0.31,0.09,-0.06
39.925972,-0.30,0.08,-0.06
39.926888,-0.30,0.08,-0.06
39.927250,-0.29,0.08,-0.06
39.927571,-0.29,0.08,-0.05
39.927931,-0.29,0.07,-0.05
39.928258,-0.29,0.07,-0.05
39.928617,-0.28,0.06,-0.05
39.928956,-0.28,0.06,-0.05
39.929276,-0.27,0.06,-0.05
39.934323,-0.27,0.05,-0.04
39.935352,-0.26,0.05,-0.04
39.935724,-0.26,0.05,-0.04
39.936925,-0.26,0.05,-0.04
39.939320,-0.25,0.04,-0.04
39.940992,-0.25,0.04,-0.03
39.942985,-0.24,0.04,-0.03
39.944770,-0.24,0.03,-0.03
39.946961,-0.24,0.03,-0.03
39.948578,-0.23,0.03,-0.03
39.951483,-0.23,0.02,-0.03
39.953022,-0.22,0.02,-0.02
39.955052,-0.22,0.02,-0.02
39.957028,-0.22,0.01,-0.02
39.959542,-0.22,0.01,-0.02
39.961238,-0.21,0.01,-0.02
39.963584,-0.20,0.00,-0.01
39.965318,-0.20,0.00,-0.01
39.967558,-0.20,-0.00,-0.01
39.968813,-0.19,-0.01,-0.01
39.971192,-0.19,-0.01,-0.01
39.972930,-0.19,-0.01,-0.00
39.974687,-0.18,-0.02,-0.00
39.976607,-0.18,-0.02,0.00
39.979995,-0.18,-0.02,0.00
39.980885,-0.17,-0.03,0.00
39.983227,-0.17,-0.03,0.00
39.984713,-0.16,-0.03,0.01
39.987447,-0.16,-0.04,0.01
39.988805,-0.16,-0.04,0.01
39.991300,-0.15,-0.04,0.01
39.992850,-0.15,-0.05,0.01
39.994809,-0.14,-0.05,0.01
40.000979,-0.14,-0.05,0.02
40.002020,-0.13,-0.05,0.02
40.002412,-0.13,-0.06,0.02
40.002756,-0.12,-0.06,0.02
40.004897,-0.12,-0.07,0.03
40.006710,-0.12,-0.07,0.03
40.008537,-0.11,-0.07,0.03
40.010694,-0.11,-0.08,0.03
40.019041,-0.10,-0.08,0.03
40.020760,-0.10,-0.08,0.03
40.022200,-0.09,-0.09,0.03
40.024381,-0.09,-0.09,0.04
40.025811,-0.08,-0.09,0.04
40.026948,-0.08,-0.09,0.04
40.028112,-0.08,-0.09,0.04
40.029193,-0.07,-0.10,0.04
40.030450,-0.06,-0.10,0.05
40.032401,-0.06,-0.10,0.05
40.033824,-0.05,-0.11,0.05
40.034971,-0.05,-0.11,0.05
40.037621,-0.05,-0.11,0.05
40.039387,-0.04,-0.11,0.05
40.040742,-0.04,-0.11,0.05
40.042896,-0.03,-0.12,0.06
40.044631,-0.03,-0.12,0.06
40.047889,-0.03,-0.12,0.06
40.048649,-0.02,-0.13,0.06
40.051478,-0.01,-0.13,0.07
40.052695,-0.01,-0.13,0.07
40.054537,-0.00,-0.14,0.07
40.056565,-0.00,-0.14,0.07
40.059020,0.00,-0.14,0.07
40.060148,0.01,-0.14,0.07
40.062839,0.02,-0.15,0.08
40.064455,0.02,-0.15,0.08
40.067111,0.02,-0.15,0.08
40.068898,0.03,-0.15,0.08
40.070937,0.03,-0.16,0.08
40.072417,0.04,-0.16,0.08
40.075001,0.04,-0.16,0.08
40.076477,0.05,-0.16,0.08
40.079868,0.05,-0.17,0.09
40.081133,0.05,-0.17,0.09
40.082314,0.06,-0.17,0.09
40.084339,0.06,-0.18,0.09
40.086818,0.06,-0.18,0.09
40.088480,0.07,-0.18,0.09
40.091103,0.08,-0.18,0.09
40.092571,0.08,-0.19,0.10
40.094811,0.09,-0.19,0.10
40.101533,0.09,-0.19,0.10
40.102699,0.09,-0.19,0.10
40.103081,0.10,-0.19,0.10
40.103411,0.10,-0.20,0.10
40.104731,0.11,-0.20,0.10
40.107501,0.11,-0.20,0.11
40.108435,0.12,-0.21,0.11
40.110927,0.12,-0.21,0.11
40.124284,0.12,-0.21,0.11
40.126060,0.13,-0.21,0.11
40.127120,0.13,-0.22,0.11
40.128371,0.14,-0.22,0.11
40.129791,0.14,-0.22,0.11
40.131100,0.14,-0.22,0.11
40.132489,0.15,-0.23,0.12
40.133865,0.16,-0.23,0.12
40.134929,0.15,-0.23,0.12
40.136076,0.16,-0.23,0.12
40.137067,0.17,-0.24,0.12
40.138314,0.17,-0.24,0.12
40.139364,0.17,-0.24,0.12
40.140259,0.18,-0.24,0.13
40.140981,0.18,-0.24,0.12
40.143456,0.19,-0.25,0.13
40.144781,0.19,-0.25,0.13
40.151507,0.19,-0.25,0.13
40.152804,0.20,-0.25,0.13
40.153310,0.20,-0.25,0.13
40.153857,0.21,-0.25,0.13
40.154253,0.21,-0.26,0.13
40.156205,0.21,-0.26,0.13
40.158282,0.22,-0.26,0.13
40.160435,0.22,-0.26,0.14
40.163286,0.22,-0.26,0.13
40.164129,0.23,-0.26,0.14
40.166958,0.23,-0.27,0.14
40.168216,0.23,-0.27,0.14
40.170310,0.24,-0.27,0.14
40.172338,0.24,-0.27,0.14
40.174649,0.25,-0.27,0.14
40.176374,0.25,-0.27,0.14
40.183351,0.25,-0.28,0.14
40.184243,0.26,-0.28,0.15
40.184617,0.26,-0.28,0.14
40.184960,0.27,-0.28,0.15
40.186812,0.27,-0.28,0.15
40.188214,0.27,-0.29,0.15
40.190622,0.28,-0.29,0.15
40.192286,0.28,-0.29,0.15
40.194985,0.28,-0.29,0.15
40.199748,0.29,-0.29,0.15
40.200726,0.29,-0.30,0.15
40.201081,0.30,-0.29,0.15
40.202520,0.30,-0.30,0.15
40.204155,0.30,-0.30,0.15
40.205991,0.31,-0.30,0.15
40.208020,0.31,-0.30,0.15
40.210243,0.31,-0.30,0.15
40.212746,0.32,-0.30,0.15
40.214755,0.32,-0.30,0.15
40.216341,0.32,-0.31,0.16
40.219251,0.32,-0.31,0.16
40.220347,0.33,-0.31,0.16
40.222245,0.33,-0.31,0.16
40.224342,0.34,-0.31,0.16
40.226538,0.34,-0.31,0.16
40.228984,0.34,-0.31,0.16
40.230256,0.35,-0.31,0.16
40.232014,0.35,-0.32,0.16
40.234733,0.35,-0.31,0.16
40.236278,0.36,-0.32,0.16
40.238279,0.36,-0.32,0.16
40.240215,0.36,-0.32,0.16
40.242255,0.37,-0.32,0.16
40.244427,0.37,-0.32,0.16
40.247727,0.37,-0.32,0.16
40.249189,0.38,-0.32,0.16
40.251083,0.38,-0.32,0.16
40.252182,0.39,-0.32,0.16
40.254279,0.39,-0.33,0.16
40.256544,0.39,-0.32,0.16
40.258444,0.40,-0.33,0.16
40.260243,0.40,-0.33,0.16
40.263191,0.40,-0.33,0.16
40.264890,0.41,-0.33,0.16
40.266778,0.41,-0.33,0.16
40.268287,0.41,-0.33,0.16
40.270287,0.42,-0.33,0.16
40.272259,0.42,-0.33,0.16
40.274292,0.42,-0.33,0.16
40.276301,0.43,-0.33,0.16
40.279745,0.43,-0.33,0.16
40.281598,0.43,-0.33,0.16
40.283338,0.44,-0.33,0.16
40.285252,0.44,-0.33,0.16
40.286469,0.44,-0.33,0.16
40.288216,0.45,-0.33,0.16
40.290229,0.45,-0.33,0.16
40.292303,0.46,-0.33,0.16
40.294420,0.46,-0.33,0.16
40.304710,0.46,-0.33,0.16
40.305733,0.46,-0.33,0.16
40.306110,0.47,-0.33,0.16
40.306462,0.47,-0.33,0.16
40.306783,0.47,-0.33,0.16
40.307152,0.48,-0.33,0.16
40.308190,0.48,-0.33,0.16
40.310134,0.48,-0.33,0.15
40.322018,0.49,-0.33,0.16
40.322875,0.49,-0.33,0.15
40.323255,0.49,-0.33,0.15
40.323603,0.49,-0.33,0.15
40.323931,0.50,-0.33,0.15
40.324261,0.50,-0.33,0.15
40.324574,0.50,-0.33,0.15
40.326054,0.51,-0.33,0.15
40.328089,0.51,-0.33,0.15
40.330562,0.51,-0.33,0.15
40.332199,0.51,-0.33,0.15
40.334123,0.52,-0.33,0.15
40.336006,0.52,-0.33,0.15
40.338830,0.52,-0.32,0.15
40.340286,0.53,-0.33,0.15
40.342109,0.53,-0.32,0.14
40.344104,0.53,-0.32,0.15
40.346895,0.53,-0.32,0.14
40.348235,0.53,-0.32,0.14
40.350291,0.54,-0.32,0.14
40.352454,0.54,-0.32,0.14
40.354860,0.55,-0.32,0.14
40.355798,0.55,-0.32,0.14
40.357795,0.55,-0.32,0.14
40.360133,0.55,-0.32,0.14
40.363312,0.55,-0.32,0.14
40.364729,0.55,-0.32,0.13
40.366086,0.56,-0.31,0.13
40.368625,0.56,-0.31,0.13
40.369990,0.56,-0.31,0.13
40.371998,0.56,-0.31,0.13
40.374258,0.56,-0.31,0.13
40.375979,0.57,-0.31,0.13
40.377781,0.57,-0.31,0.13
