time,wx (rad/s),wy (rad/s),wz (rad/s)
2.339240,-0.98,0.08,-0.36
2.341522,-1.01,0.08,-0.36
2.342803,-1.05,0.08,-0.35
2.344642,-1.09,0.08,-0.34
2.347043,-1.12,0.08,-0.34
2.349779,-1.16,0.09,-0.33
2.351075,-1.20,0.09,-0.32
2.352701,-1.22,0.09,-0.32
2.355461,-1.26,0.10,-0.31
2.356607,-1.30,0.10,-0.30
2.359392,-1.31,0.10,-0.29
2.360809,-1.35,0.11,-0.28
2.363125,-1.38,0.11,-0.27
2.365318,-1.40,0.11,-0.27
2.366880,-1.43,0.12,-0.26
2.368960,-1.45,0.12,-0.25
2.370773,-1.48,0.13,-0.24
2.372812,-1.51,0.14,-0.23
2.375248,-1.52,0.14,-0.23
2.376519,-1.54,0.14,-0.21
2.378852,-1.57,0.15,-0.20
2.384155,-1.58,0.15,-0.20
2.385184,-1.60,0.16,-0.19
2.385565,-1.62,0.16,-0.17
2.386951,-1.63,0.16,-0.17
2.388685,-1.65,0.16,-0.16
2.391309,-1.66,0.17,-0.15
2.392719,-1.67,0.17,-0.15
2.394983,-1.68,0.17,-0.14
2.398123,-1.69,0.18,-0.13
2.399035,-1.70,0.18,-0.12
2.400673,-1.71,0.18,-0.12
2.403157,-1.72,0.17,-0.11
2.404904,-1.72,0.17,-0.10
2.406990,-1.72,0.17,-0.10
2.408796,-1.72,0.17,-0.09
2.411153,-1.73,0.17,-0.09
2.412538,-1.73,0.17,-0.08
2.414883,-1.73,0.16,-0.08
2.416654,-1.73,0.16,-0.07
2.419422,-1.72,0.15,-0.07
2.420670,-1.72,0.14,-0.07
2.423319,-1.71,0.13,-0.06
2.426168,-1.71,0.12,-0.06
2.426648,-1.70,0.12,-0.06
2.428633,-1.70,0.11,-0.06
2.431516,-1.68,0.09,-0.06
2.432497,-1.67,0.08,-0.06
2.434573,-1.66,0.07,-0.06
2.437176,-1.65,0.05,-0.06
2.438929,-1.65,0.04,-0.06
2.440444,-1.63,0.03,-0.06
2.442478,-1.61,0.00,-0.06
2.444453,-1.60,-0.01,-0.06
2.446657,-1.59,-0.03,-0.07
2.448476,-1.57,-0.05,-0.07
2.451160,-1.56,-0.06,-0.07
2.452445,-1.54,-0.09,-0.08
2.455111,-1.52,-0.12,-0.08
2.456438,-1.51,-0.13,-0.09
2.458849,-1.49,-0.16,-0.09
2.460446,-1.48,-0.18,-0.10
2.462963,-1.47,-0.20,-0.11
2.465670,-1.45,-0.23,-0.11
2.466609,-1.43,-0.26,-0.12
2.468489,-1.42,-0.28,-0.12
2.471208,-1.40,-0.31,-0.14
2.472665,-1.38,-0.34,-0.15
2.474800,-1.37,-0.36,-0.15
2.476449,-1.35,-0.39,-0.16
2.479066,-1.34,-0.41,-0.17
2.481658,-1.32,-0.44,-0.18
2.482852,-1.31,-0.48,-0.19
2.484490,-1.30,-0.50,-0.20
2.487142,-1.29,-0.53,-0.21
2.488506,-1.27,-0.57,-0.22
2.491077,-1.26,-0.59,-0.22
2.492526,-1.25,-0.62,-0.24
2.495074,-1.24,-0.65,-0.25
2.496573,-1.24,-0.68,-0.25
2.501377,-1.23,-0.71,-0.27
2.502320,-1.22,-0.74,-0.28
2.502686,-1.21,-0.76,-0.28
2.504876,-1.20,-0.80,-0.29
2.507200,-1.20,-0.83,-0.30
2.508540,-1.20,-0.85,-0.31
2.510945,-1.19,-0.88,-0.32
2.512571,-1.19,-0.91,-0.33
2.516017,-1.19,-0.93,-0.33
2.517068,-1.19,-0.96,-0.34
2.518374,-1.19,-0.99,-0.35
2.520706,-1.20,-1.00,-0.35
2.522700,-1.20,-1.03,-0.36
2.524282,-1.21,-1.06,-0.36
2.526848,-1.21,-1.07,-0.37
2.528296,-1.22,-1.10,-0.37
2.531471,-1.23,-1.12,-0.37
2.532324,-1.23,-1.13,-0.38
2.534813,-1.25,-1.15,-0.38
2.536244,-1.26,-1.16,-0.38
2.538436,-1.27,-1.18,-0.38
2.540268,-1.29,-1.20,-0.38
2.542370,-1.30,-1.21,-0.38
2.544307,-1.32,-1.22,-0.38
2.546520,-1.34,-1.23,-0.38
2.549415,-1.35,-1.24,-0.38
2.550451,-1.38,-1.25,-0.38
2.552276,-1.40,-1.26,-0.37
2.554805,-1.41,-1.26,-0.37
2.556474,-1.44,-1.27,-0.36
2.558328,-1.46,-1.27,-0.35
2.560012,-1.48,-1.27,-0.35
2.562458,-1.51,-1.27,-0.34
2.564685,-1.54,-1.27,-0.33
2.566799,-1.55,-1.27,-0.32
2.568206,-1.58,-1.27,-0.31
2.570609,-1.61,-1.26,-0.29
2.572142,-1.63,-1.26,-0.28
2.574268,-1.66,-1.25,-0.27
2.576020,-1.69,-1.24,-0.25
2.578208,-1.71,-1.23,-0.25
2.582029,-1.75,-1.22,-0.23
2.583037,-1.78,-1.20,-0.21
2.584594,-1.80,-1.19,-0.20
2.586743,-1.83,-1.18,-0.18
2.588189,-1.86,-1.17,-0.16
2.590365,-1.88,-1.16,-0.15
2.592058,-1.92,-1.14,-0.13
2.594655,-1.95,-1.12,-0.11
2.596584,-1.97,-1.11,-0.10
2.601122,-2.00,-1.09,-0.08
2.602115,-2.01,-1.08,-0.07
2.602505,-2.05,-1.06,-0.04
2.604188,-2.08,-1.04,-0.02
2.606880,-2.10,-1.03,-0.01
2.608094,-2.13,-1.01,0.01
2.610956,-2.16,-0.99,0.03
2.612274,-2.17,-0.98,0.04
2.614576,-2.21,-0.96,0.06
2.616192,-2.24,-0.94,0.09
2.618105,-2.25,-0.93,0.10
2.620499,-2.28,-0.91,0.12
2.622724,-2.31,-0.89,0.14
2.624185,-2.32,-0.88,0.15
2.626591,-2.34,-0.87,0.16
2.628191,-2.37,-0.85,0.18
2.632052,-2.38,-0.84,0.19
2.633128,-2.40,-0.83,0.21
2.634376,-2.42,-0.82,0.22
2.636284,-2.43,-0.81,0.23
2.638215,-2.45,-0.81,0.24
2.640194,-2.47,-0.79,0.26
2.642462,-2.47,-0.79,0.26
2.644046,-2.49,-0.79,0.28
2.646165,-2.50,-0.78,0.29
2.648788,-2.51,-0.78,0.29
2.650749,-2.52,-0.78,0.30
2.652499,-2.53,-0.78,0.31
2.654584,-2.53,-0.78,0.31
2.656109,-2.54,-0.78,0.32
2.658611,-2.54,-0.79,0.32
2.659998,-2.54,-0.79,0.32
2.662466,-2.55,-0.80,0.32
2.664694,-2.55,-0.81,0.32
2.666257,-2.55,-0.81,0.32
2.668301,-2.55,-0.83,0.32
2.671013,-2.54,-0.84,0.32
2.671669,-2.54,-0.85,0.32
2.674592,-2.54,-0.86,0.31
2.676055,-2.53,-0.88,0.31
2.678418,-2.52,-0.90,0.31
2.681056,-2.51,-0.91,0.30
2.682468,-2.51,-0.93,0.29
2.683887,-2.50,-0.95,0.28
2.686454,-2.48,-0.97,0.27
2.688285,-2.48,-0.99,0.27
2.690435,-2.47,-1.01,0.26
2.692168,-2.45,-1.03,0.25
2.694391,-2.44,-1.05,0.24
2.695946,-2.43,-1.07,0.23
2.700460,-2.41,-1.10,0.22
2.701376,-2.40,-1.11,0.21
2.702735,-2.38,-1.14,0.20
2.703979,-2.36,-1.17,0.19
2.705951,-2.35,-1.18,0.18
2.708146,-2.33,-1.21,0.17
2.710370,-2.30,-1.24,0.16
2.712467,-2.30,-1.25,0.15
2.714486,-2.27,-1.27,0.14
2.715812,-2.26,-1.29,0.13
2.717859,-2.24,-1.31,0.12
2.719963,-2.21,-1.34,0.10
2.722679,-2.20,-1.35,0.10
2.723976,-2.18,-1.37,0.08
2.725899,-2.15,-1.39,0.07
2.727726,-2.14,-1.40,0.07
2.731757,-2.12,-1.43,0.06
2.732787,-2.10,-1.44,0.05
2.734590,-2.08,-1.45,0.04
2.736111,-2.06,-1.47,0.04
2.738266,-2.04,-1.48,0.03
2.739918,-2.02,-1.49,0.02
2.742294,-2.00,-1.50,0.02
2.743733,-1.98,-1.52,0.01
2.746382,-1.97,-1.52,0.01
2.748535,-1.95,-1.53,0.01
2.749872,-1.92,-1.53,0.01
2.751772,-1.92,-1.54,0.00
2.753906,-1.89,-1.54,0.00
2.755759,-1.88,-1.54,0.00
2.758164,-1.87,-1.54,0.00
2.759736,-1.85,-1.54,0.01
2.762285,-1.83,-1.53,0.01
2.765952,-1.82,-1.53,0.01
2.766951,-1.80,-1.52,0.02
2.767889,-1.79,-1.51,0.02
2.770451,-1.78,-1.50,0.03
2.771755,-1.77,-1.49,0.04
2.773922,-1.76,-1.49,0.04
2.775678,-1.74,-1.47,0.05
2.778203,-1.73,-1.45,0.06
2.780907,-1.73,-1.45,0.07
2.781654,-1.72,-1.43,0.08
2.784024,-1.71,-1.40,0.10
2.786622,-1.71,-1.39,0.10
2.787945,-1.70,-1.37,0.12
2.790164,-1.70,-1.34,0.13
2.792051,-1.69,-1.33,0.14
2.794396,-1.69,-1.30,0.16
2.796169,-1.69,-1.27,0.18
2.802337,-1.69,-1.26,0.18
2.803627,-1.68,-1.23,0.20
2.804001,-1.68,-1.20,0.22
2.804436,-1.69,-1.18,0.23
2.805967,-1.69,-1.15,0.25
2.807704,-1.69,-1.12,0.27
2.810018,-1.69,-1.10,0.28
2.812005,-1.70,-1.07,0.30
2.815817,-1.70,-1.04,0.32
2.816838,-1.71,-1.02,0.33
2.818420,-1.71,-0.99,0.35
2.820081,-1.72,-0.95,0.37
2.822174,-1.73,-0.94,0.38
2.823553,-1.74,-0.90,0.40
2.826153,-1.75,-0.87,0.42
2.827895,-1.75,-0.86,0.43
2.831121,-1.76,-0.83,0.45
2.831938,-1.77,-0.81,0.45
2.834181,-1.78,-0.78,0.47
2.836609,-1.79,-0.75,0.49
2.838344,-1.80,-0.74,0.49
2.839786,-1.81,-0.72,0.51
2.842398,-1.82,-0.69,0.53
2.843813,-1.83,-0.68,0.53
2.846495,-1.84,-0.65,0.54
2.848659,-1.86,-0.63,0.56
2.849573,-1.86,-0.62,0.56
2.851554,-1.88,-0.60,0.57
2.854252,-1.89,-0.59,0.58
2.855413,-1.90,-0.58,0.58
2.857798,-1.92,-0.57,0.59
2.859451,-1.93,-0.55,0.60
2.861823,-1.93,-0.55,0.60
2.863998,-1.95,-0.54,0.60
2.866219,-1.96,-0.53,0.61
2.867625,-1.97,-0.53,0.61
2.869969,-1.98,-0.52,0.61
2.871752,-1.99,-0.51,0.61
2.873852,-2.00,-0.51,0.61
2.875617,-2.01,-0.51,0.61
2.877603,-2.02,-0.51,0.61
2.879696,-2.03,-0.51,0.61
2.882253,-2.04,-0.52,0.60
2.883957,-2.05,-0.52,0.59
2.886281,-2.05,-0.52,0.59
2.887900,-2.06,-0.53,0.58
2.890090,-2.07,-0.54,0.58
2.891356,-2.07,-0.54,0.57
2.893684,-2.08,-0.55,0.56
2.895647,-2.08,-0.56,0.56
2.900469,-2.08,-0.57,0.55
2.901395,-2.09,-0.58,0.54
2.901758,-2.09,-0.59,0.53
2.903791,-2.09,-0.60,0.52
2.906404,-2.08,-0.62,0.51
2.907448,-2.09,-0.63,0.50
2.910408,-2.08,-0.64,0.49
2.911296,-2.08,-0.66,0.47
2.915187,-2.08,-0.67,0.47
2.915996,-2.08,-0.68,0.45
2.917911,-2.06,-0.70,0.44
2.919691,-2.07,-0.70,0.43
2.921936,-2.06,-0.72,0.42
2.923275,-2.05,-0.74,0.40
2.925453,-2.04,-0.75,0.40
2.927308,-2.03,-0.77,0.38
2.930709,-2.02,-0.78,0.37
2.931558,-2.01,-0.79,0.36
2.933886,-2.00,-0.80,0.35
2.935469,-1.98,-0.82,0.33
2.937696,-1.97,-0.83,0.33
2.939275,-1.95,-0.84,0.31
2.941558,-1.93,-0.85,0.30
2.943244,-1.92,-0.86,0.29
2.945482,-1.90,-0.87,0.28
2.947642,-1.88,-0.89,0.27
2.949706,-1.87,-0.89,0.26
2.951430,-1.85,-0.90,0.25
2.953649,-1.84,-0.90,0.25
2.955381,-1.81,-0.91,0.24
2.957383,-1.79,-0.92,0.23
2.959345,-1.78,-0.92,0.22
2.961981,-1.75,-0.93,0.22
2.963939,-1.72,-0.93,0.21
2.965606,-1.71,-0.93,0.21
2.969296,-1.68,-0.94,0.20
2.970991,-1.65,-0.94,0.19
2.971959,-1.63,-0.94,0.19
2.973479,-1.60,-0.94,0.19
2.975218,-1.57,-0.93,0.18
2.977409,-1.56,-0.93,0.18
2.979429,-1.52,-0.93,0.18
2.983381,-1.49,-0.93,0.17
2.985143,-1.48,-0.92,0.17
2.986440,-1.45,-0.91,0.17
2.987652,-1.41,-0.91,0.17
2.989662,-1.39,-0.90,0.17
2.991113,-1.36,-0.89,0.17
2.993138,-1.33,-0.88,0.17
2.995393,-1.31,-0.88,0.17
3.004021,-1.28,-0.87,0.18
3.005654,-1.25,-0.85,0.18
3.006045,-1.23,-0.84,0.18
3.006364,-1.19,-0.83,0.18
3.006668,-1.16,-0.81,0.18
3.007103,-1.14,-0.80,0.19
3.011141,-1.11,-0.79,0.19
3.011795,-1.10,-0.78,0.19
3.015955,-1.07,-0.76,0.20
3.017052,-1.03,-0.74,0.21
3.017471,-1.02,-0.73,0.21
3.019382,-0.99,-0.71,0.22
3.021087,-0.95,-0.69,0.22
3.023203,-0.94,-0.68,0.23
3.025168,-0.91,-0.66,0.23
3.027166,-0.88,-0.64,0.24
3.029014,-0.87,-0.63,0.24
3.031426,-0.84,-0.61,0.25
3.033207,-0.81,-0.58,0.26
3.034951,-0.80,-0.57,0.26
3.037038,-0.77,-0.55,0.27
3.039021,-0.75,-0.53,0.28
3.041081,-0.74,-0.52,0.28
3.042951,-0.72,-0.49,0.29
3.045033,-0.69,-0.47,0.30
3.047672,-0.68,-0.46,0.30
3.049337,-0.66,-0.44,0.30
3.051167,-0.64,-0.42,0.31
3.053404,-0.63,-0.41,0.31
3.055348,-0.61,-0.38,0.32
3.057161,-0.59,-0.36,0.32
3.059611,-0.58,-0.35,0.33
3.061288,-0.57,-0.33,0.33
3.064275,-0.56,-0.32,0.34
3.066169,-0.54,-0.30,0.34
3.067270,-0.53,-0.28,0.35
3.070121,-0.52,-0.27,0.35
3.071223,-0.51,-0.26,0.35
3.073744,-0.49,-0.24,0.36
3.075111,-0.49,-0.23,0.36
3.077700,-0.48,-0.22,0.36
3.079044,-0.47,-0.20,0.36
3.081690,-0.46,-0.19,0.36
3.083518,-0.46,-0.18,0.36
3.085758,-0.45,-0.16,0.36
3.087037,-0.45,-0.16,0.36
3.089640,-0.44,-0.14,0.36
3.091027,-0.44,-0.13,0.36
3.092939,-0.43,-0.13,0.36
3.095243,-0.43,-0.12,0.36
3.100531,-0.43,-0.11,0.36
3.101276,-0.43,-0.10,0.35
3.101623,-0.42,-0.10,0.35
3.103287,-0.42,-0.09,0.35
3.105831,-0.42,-0.09,0.35
3.107460,-0.42,-0.08,0.34
3.109691,-0.42,-0.08,0.33
3.111145,-0.42,-0.08,0.33
3.118678,-0.42,-0.07,0.32
3.119499,-0.42,-0.07,0.32
3.119866,-0.42,-0.07,0.31
3.120228,-0.43,-0.07,0.30
3.120692,-0.43,-0.07,0.30
3.123717,-0.43,-0.07,0.29
3.125570,-0.43,-0.07,0.28
3.127028,-0.43,-0.07,0.28
3.129337,-0.44,-0.08,0.27
3.132692,-0.44,-0.08,0.26
3.133405,-0.44,-0.08,0.25
3.135068,-0.44,-0.08,0.24
3.137541,-0.44,-0.09,0.23
3.138725,-0.44,-0.09,0.22
3.140884,-0.44,-0.10,0.21
3.143425,-0.45,-0.10,0.19
3.144833,-0.45,-0.11,0.19
3.147678,-0.45,-0.11,0.18
3.149140,-0.45,-0.12,0.16
3.150931,-0.45,-0.12,0.16
3.153678,-0.45,-0.13,0.14
3.154909,-0.46,-0.14,0.13
3.156833,-0.45,-0.14,0.12
3.159120,-0.46,-0.15,0.11
3.160829,-0.45,-0.16,0.09
3.164264,-0.46,-0.16,0.08
3.165070,-0.45,-0.17,0.07
3.166854,-0.45,-0.18,0.06
3.168849,-0.45,-0.18,0.05
3.171055,-0.45,-0.19,0.03
3.172933,-0.45,-0.20,0.03
3.174805,-0.44,-0.20,0.01
3.176661,-0.44,-0.21,-0.00
3.178745,-0.44,-0.21,-0.01
3.182344,-0.43,-0.22,-0.02
3.183039,-0.43,-0.23,-0.04
3.184901,-0.42,-0.23,-0.04
3.186768,-0.41,-0.24,-0.06
3.190383,-0.41,-0.24,-0.07
3.191077,-0.41,-0.25,-0.07
3.192735,-0.39,-0.25,-0.09
3.195104,-0.38,-0.26,-0.10
3.201606,-0.38,-0.26,-0.11
3.202510,-0.37,-0.26,-0.12
3.203008,-0.36,-0.26,-0.13
3.203385,-0.35,-0.26,-0.13
3.204638,-0.33,-0.27,-0.14
3.206690,-0.31,-0.27,-0.15
3.208624,-0.31,-0.26,-0.16
3.210801,-0.29,-0.27,-0.17
3.215969,-0.28,-0.27,-0.18
3.216887,-0.27,-0.26,-0.18
3.217271,-0.25,-0.26,-0.19
3.218462,-0.23,-0.26,-0.20
3.220714,-0.21,-0.26,-0.20
3.222638,-0.20,-0.25,-0.21
3.224506,-0.18,-0.25,-0.21
3.226472,-0.16,-0.24,-0.21
3.228306,-0.14,-0.24,-0.22
3.230827,-0.12,-0.23,-0.22
3.233430,-0.10,-0.22,-0.23
3.234672,-0.07,-0.22,-0.23
3.236707,-0.06,-0.21,-0.23
3.238377,-0.03,-0.20,-0.24
3.240265,-0.01,-0.19,-0.24
3.242377,0.00,-0.19,-0.24
3.244548,0.03,-0.17,-0.24
3.247266,0.07,-0.16,-0.24
3.248662,0.08,-0.16,-0.24
3.250570,0.11,-0.14,-0.24
3.252411,0.14,-0.13,-0.24
3.254316,0.16,-0.12,-0.24
3.256400,0.19,-0.11,-0.24
3.258313,0.22,-0.09,-0.24
3.260499,0.24,-0.09,-0.24
3.264219,0.27,-0.07,-0.24
3.265662,0.30,-0.05,-0.24
3.266783,0.31,-0.04,-0.24
3.268559,0.35,-0.02,-0.23
3.270914,0.38,-0.01,-0.23
3.272783,0.40,0.00,-0.23
3.274832,0.43,0.02,-0.22
3.277101,0.45,0.03,-0.22
3.278473,0.49,0.05,-0.22
3.282664,0.52,0.07,-0.21
3.283880,0.53,0.08,-0.21
3.285070,0.57,0.10,-0.21
3.286543,0.60,0.12,-0.20
3.288262,0.62,0.13,-0.20
3.290247,0.65,0.15,-0.20
3.292059,0.69,0.17,-0.19
3.294539,0.70,0.18,-0.19
3.299714,0.73,0.20,-0.19
3.300517,0.77,0.22,-0.18
3.301003,0.78,0.22,-0.18
3.302248,0.82,0.24,-0.18
3.304061,0.85,0.26,-0.17
3.306336,0.86,0.27,-0.17
3.308110,0.89,0.29,-0.17
3.310375,0.92,0.31,-0.16
3.313929,0.93,0.32,-0.16
3.314983,0.96,0.33,-0.16
3.317053,0.99,0.35,-0.16
3.318653,1.00,0.36,-0.16
3.320561,1.03,0.37,-0.15
3.322147,1.05,0.39,-0.15
3.324649,1.07,0.40,-0.15
3.326573,1.09,0.41,-0.15
3.328598,1.12,0.42,-0.15
3.333223,1.13,0.43,-0.15
3.334028,1.15,0.44,-0.15
3.334551,1.16,0.45,-0.15
3.336303,1.18,0.46,-0.15
3.338476,1.20,0.47,-0.15
3.340137,1.21,0.47,-0.15
3.342111,1.22,0.48,-0.15
3.344124,1.24,0.49,-0.15
3.350694,1.25,0.49,-0.15
3.351678,1.27,0.50,-0.16
3.352607,1.28,0.50,-0.16
3.353006,1.28,0.51,-0.16
3.354389,1.29,0.51,-0.17
3.356429,1.31,0.51,-0.17
3.358445,1.31,0.51,-0.18
3.360505,1.32,0.51,-0.18
3.363664,1.33,0.51,-0.19
3.364734,1.33,0.52,-0.19
3.366227,1.34,0.51,-0.20
3.368437,1.34,0.51,-0.21
3.370369,1.34,0.51,-0.21
3.372091,1.35,0.51,-0.22
3.375289,1.35,0.51,-0.23
3.376994,1.35,0.51,-0.24
3.378444,1.35,0.50,-0.24
3.380637,1.35,0.50,-0.26
3.381961,1.36,0.49,-0.26
3.384218,1.35,0.48,-0.27
3.386229,1.35,0.48,-0.28
3.388132,1.35,0.47,-0.29
3.390561,1.35,0.47,-0.30
3.392104,1.34,0.46,-0.31
3.394256,1.33,0.46,-0.32
3.400097,1.33,0.45,-0.33
3.401264,1.33,0.44,-0.34
3.401713,1.32,0.43,-0.35
3.402091,1.31,0.43,-0.36
3.404114,1.31,0.42,-0.37
3.406874,1.31,0.41,-0.38
3.408033,1.30,0.41,-0.39
3.409989,1.30,0.40,-0.40
3.413507,1.29,0.39,-0.41
3.414566,1.28,0.38,-0.42
3.416184,1.28,0.38,-0.43
3.417946,1.27,0.37,-0.44
3.420195,1.26,0.37,-0.45
3.422214,1.26,0.36,-0.45
3.423937,1.25,0.36,-0.46
3.426350,1.24,0.35,-0.48
3.428153,1.24,0.35,-0.48
3.430421,1.23,0.34,-0.49
3.432281,1.22,0.34,-0.50
3.434780,1.22,0.34,-0.50
3.436254,1.21,0.34,-0.51
3.438266,1.20,0.34,-0.51
3.440197,1.20,0.34,-0.52
3.442824,1.19,0.34,-0.52
3.444015,1.18,0.34,-0.53
3.446488,1.18,0.34,-0.53
3.448082,1.18,0.34,-0.53
3.450247,1.18,0.35,-0.54
3.451924,1.17,0.35,-0.54
3.454179,1.17,0.36,-0.54
3.455815,1.17,0.36,-0.54
3.458507,1.17,0.37,-0.54
3.460072,1.17,0.38,-0.54
3.462341,1.17,0.39,-0.54
3.464947,1.17,0.40,-0.54
3.466143,1.17,0.41,-0.53
3.468281,1.17,0.41,-0.53
3.469779,1.17,0.43,-0.53
3.471812,1.18,0.44,-0.53
3.474454,1.18,0.45,-0.52
3.476084,1.19,0.47,-0.51
3.478518,1.19,0.49,-0.51
3.481799,1.20,0.50,-0.51
3.483222,1.21,0.52,-0.49
3.484312,1.22,0.54,-0.49
3.486152,1.22,0.55,-0.48
3.488293,1.23,0.57,-0.47
3.489914,1.24,0.59,-0.46
3.491746,1.25,0.60,-0.46
3.493973,1.26,0.63,-0.45
3.500643,1.28,0.65,-0.43
3.501597,1.28,0.66,-0.43
3.501993,1.30,0.69,-0.41
3.502315,1.31,0.71,-0.40
3.504444,1.32,0.73,-0.39
3.506553,1.34,0.75,-0.38
3.508323,1.36,0.78,-0.37
3.509818,1.37,0.79,-0.36
3.517179,1.39,0.82,-0.35
3.518343,1.39,0.83,-0.34
3.518753,1.41,0.85,-0.33
3.519120,1.43,0.88,-0.31
3.519984,1.45,0.89,-0.31
3.522025,1.46,0.91,-0.29
3.523866,1.49,0.94,-0.28
3.525991,1.50,0.95,-0.27
3.527965,1.52,0.97,-0.26
3.530506,1.54,0.99,-0.25
3.531833,1.55,1.00,-0.24
3.533906,1.58,1.02,-0.23
3.536090,1.60,1.04,-0.21
3.538030,1.61,1.05,-0.21
3.540411,1.63,1.07,-0.20
3.542102,1.66,1.08,-0.19
3.543708,1.66,1.09,-0.18
3.547531,1.68,1.11,-0.17
3.549290,1.70,1.12,-0.17
3.550175,1.72,1.13,-0.16
3.551923,1.74,1.14,-0.15
3.554210,1.76,1.15,-0.15
3.555887,1.77,1.15,-0.14
3.557837,1.79,1.16,-0.14
3.559847,1.81,1.17,-0.14
3.561938,1.82,1.17,-0.13
3.564804,1.83,1.17,-0.13
3.566391,1.84,1.17,-0.13
3.567933,1.86,1.17,-0.12
3.570336,1.87,1.17,-0.12
3.572111,1.88,1.17,-0.12
3.574442,1.89,1.17,-0.12
3.575831,1.91,1.16,-0.13
3.577832,1.91,1.16,-0.12
3.580792,1.93,1.16,-0.13
3.582489,1.94,1.15,-0.13
3.584021,1.94,1.14,-0.13
3.586192,1.95,1.13,-0.14
3.588041,1.96,1.12,-0.14
3.590076,1.96,1.11,-0.14
3.591887,1.97,1.10,-0.15
3.593816,1.97,1.09,-0.16
3.600009,1.98,1.08,-0.16
3.601174,1.98,1.06,-0.17
3.601608,1.98,1.05,-0.18
3.601955,1.99,1.04,-0.18
3.604098,1.98,1.02,-0.19
3.605716,1.99,1.00,-0.20
3.608506,1.98,0.99,-0.20
3.609794,1.98,0.97,-0.21
3.614511,1.98,0.95,-0.22
3.615726,1.98,0.94,-0.23
3.616518,1.97,0.92,-0.24
3.617742,1.97,0.90,-0.25
3.619590,1.97,0.89,-0.25
3.621729,1.96,0.87,-0.26
3.623785,1.95,0.85,-0.27
3.626828,1.95,0.84,-0.27
3.627621,1.94,0.82,-0.28
3.630064,1.93,0.80,-0.29
3.632424,1.92,0.79,-0.29
3.633722,1.91,0.78,-0.30
3.635923,1.91,0.77,-0.30
3.637679,1.90,0.75,-0.31
3.639741,1.88,0.73,-0.32
3.641712,1.87,0.72,-0.32
3.643843,1.86,0.71,-0.32
3.646767,1.85,0.70,-0.33
3.647873,1.84,0.69,-0.33
3.649685,1.83,0.68,-0.33
3.651554,1.81,0.67,-0.34
3.654016,1.80,0.66,-0.34
3.655694,1.79,0.66,-0.34
3.657572,1.77,0.65,-0.34
3.659471,1.76,0.65,-0.34
3.662109,1.74,0.64,-0.34
3.664750,1.73,0.64,-0.34
3.665991,1.72,0.64,-0.33
3.667542,1.70,0.64,-0.33
3.669656,1.68,0.64,-0.32
3.671397,1.68,0.64,-0.32
3.673496,1.66,0.65,-0.32
3.675318,1.64,0.65,-0.31
3.677463,1.63,0.65,-0.30
3.679910,1.62,0.66,-0.29
3.681557,1.60,0.67,-0.28
3.683353,1.59,0.68,-0.28
3.685479,1.57,0.69,-0.27
3.687580,1.56,0.70,-0.26
3.689429,1.55,0.70,-0.25
3.691401,1.54,0.72,-0.24
3.693345,1.53,0.72,-0.23
3.699046,1.51,0.74,-0.22
3.700065,1.50,0.76,-0.20
3.700560,1.48,0.78,-0.19
3.701735,1.48,0.79,-0.18
3.703628,1.46,0.80,-0.16
3.705668,1.46,0.81,-0.15
3.707788,1.44,0.83,-0.14
3.710001,1.43,0.85,-0.12
3.711556,1.42,0.86,-0.11
3.715566,1.41,0.88,-0.09
3.716685,1.40,0.91,-0.08
3.717431,1.40,0.91,-0.07
3.719465,1.38,0.93,-0.05
3.721517,1.38,0.96,-0.03
3.723316,1.37,0.97,-0.02
3.725377,1.36,0.99,-0.00
3.727512,1.35,1.01,0.02
3.730209,1.35,1.02,0.02
3.732012,1.34,1.04,0.04
3.733476,1.33,1.05,0.06
3.735691,1.33,1.06,0.07
3.737445,1.32,1.08,0.08
3.739519,1.32,1.10,0.10
3.741359,1.32,1.10,0.10
3.743383,1.31,1.12,0.12
3.746391,1.31,1.13,0.13
3.747629,1.30,1.14,0.14
3.749547,1.30,1.15,0.15
3.751794,1.30,1.16,0.16
3.753396,1.29,1.17,0.17
3.755216,1.29,1.18,0.18
3.757335,1.29,1.18,0.19
3.759329,1.29,1.18,0.20
3.761593,1.28,1.19,0.20
3.765176,1.28,1.19,0.21
3.766904,1.28,1.19,0.22
3.768158,1.28,1.19,0.22
3.769580,1.28,1.19,0.22
3.771415,1.28,1.19,0.23
3.773538,1.28,1.19,0.23
3.775297,1.28,1.18,0.23
3.777427,1.28,1.18,0.24
3.780485,1.27,1.17,0.24
3.782038,1.27,1.17,0.24
3.783519,1.27,1.16,0.24
3.785550,1.27,1.14,0.24
3.787675,1.27,1.14,0.24
3.789499,1.27,1.12,0.23
3.791173,1.27,1.11,0.23
3.793325,1.27,1.10,0.23
3.803045,1.28,1.09,0.22
3.803985,1.27,1.07,0.22
3.804505,1.27,1.06,0.22
3.804866,1.27,1.04,0.21
3.805186,1.27,1.02,0.20
3.805538,1.27,1.01,0.20
3.807203,1.27,0.98,0.19
3.809159,1.27,0.96,0.19
3.811364,1.27,0.95,0.18
3.813523,1.27,0.93,0.17
3.815356,1.27,0.91,0.17
3.817475,1.27,0.89,0.16
3.819370,1.27,0.86,0.15
3.821477,1.26,0.85,0.15
3.823381,1.26,0.82,0.13
3.825427,1.27,0.80,0.12
