time,wx (rad/s),wy (rad/s),wz (rad/s)
46.085379,0.00,0.03,0.00
46.087414,-0.00,0.03,0.00
46.091043,-0.00,0.03,0.00
46.092937,-0.01,0.03,0.00
46.094151,-0.01,0.04,0.00
46.096109,-0.01,0.04,0.00
46.097648,-0.02,0.04,0.00
46.099443,-0.02,0.04,0.00
46.101922,-0.02,0.04,0.00
46.103220,-0.03,0.04,0.00
46.105041,-0.03,0.04,0.01
46.111431,-0.03,0.04,0.00
46.112403,-0.04,0.04,0.01
46.112851,-0.04,0.04,0.00
46.113364,-0.04,0.04,0.01
46.115601,-0.05,0.04,0.01
46.117357,-0.05,0.04,0.01
46.119084,-0.05,0.04,0.01
46.120909,-0.06,0.04,0.01
46.129770,-0.05,0.04,0.01
46.131001,-0.06,0.04,0.01
46.131368,-0.06,0.05,0.00
46.131743,-0.07,0.04,0.01
46.132136,-0.07,0.05,0.00
46.133299,-0.07,0.05,0.01
46.135251,-0.07,0.04,0.01
46.137023,-0.08,0.05,0.00
46.139292,-0.08,0.04,0.01
46.141700,-0.08,0.04,0.01
46.143206,-0.09,0.04,0.00
46.145309,-0.09,0.05,0.00
46.147341,-0.09,0.05,0.00
46.149229,-0.10,0.04,0.00
46.151629,-0.10,0.05,0.00
46.152978,-0.10,0.05,0.00
46.154998,-0.10,0.05,0.00
46.158015,-0.11,0.05,0.00
46.159110,-0.11,0.04,0.00
46.160994,-0.11,0.04,0.00
46.163371,-0.12,0.04,0.00
46.165211,-0.12,0.04,0.00
46.167013,-0.12,0.04,0.00
46.169015,-0.12,0.05,0.00
46.171537,-0.12,0.04,0.00
46.174108,-0.13,0.04,0.00
46.175304,-0.13,0.04,0.00
46.177037,-0.13,0.04,0.00
46.179833,-0.14,0.04,0.00
46.180971,-0.13,0.04,0.00
46.183610,-0.14,0.04,0.01
46.184932,-0.14,0.04,0.00
46.187286,-0.14,0.04,0.01
46.189313,-0.15,0.04,0.00
46.191334,-0.15,0.04,0.01
46.192851,-0.15,0.04,0.01
46.195164,-0.15,0.04,0.01
46.197076,-0.16,0.04,0.01
46.199590,-0.16,0.04,0.00
46.200846,-0.16,0.04,0.01
46.203859,-0.16,0.04,0.01
46.205037,-0.17,0.04,0.01
46.211311,-0.17,0.04,0.01
46.212265,-0.17,0.04,0.01
46.212627,-0.17,0.04,0.01
46.213068,-0.17,0.03,0.01
46.215639,-0.18,0.03,0.01
46.216949,-0.17,0.03,0.01
46.219525,-0.18,0.03,0.00
46.220819,-0.18,0.03,0.00
46.227493,-0.18,0.04,0.00
46.228488,-0.19,0.03,0.01
46.228958,-0.19,0.03,0.00
46.229310,-0.19,0.03,0.00
46.230933,-0.19,0.03,0.00
46.233184,-0.19,0.03,0.00
46.235133,-0.19,0.03,0.00
46.236768,-0.20,0.03,0.00
46.238777,-0.19,0.03,0.00
46.241054,-0.20,0.02,0.00
46.242786,-0.20,0.03,0.00
46.244875,-0.20,0.02,0.00
46.246715,-0.20,0.02,0.00
46.248634,-0.21,0.02,0.00
46.250855,-0.21,0.02,0.00
46.252889,-0.21,0.02,0.00
46.255139,-0.21,0.02,0.00
46.257759,-0.21,0.02,0.00
46.259538,-0.21,0.02,0.00
46.261123,-0.21,0.02,0.00
46.263321,-0.22,0.02,0.00
46.265215,-0.22,0.02,0.01
46.266972,-0.22,0.01,0.01
46.268883,-0.22,0.02,0.00
46.271074,-0.22,0.01,0.01
46.274484,-0.22,0.01,0.01
46.276090,-0.22,0.01,0.01
46.277429,-0.23,0.01,0.01
46.279914,-0.23,0.01,0.01
46.281528,-0.23,0.01,0.01
46.283301,-0.23,0.01,0.00
46.285007,-0.23,0.01,0.01
46.286949,-0.23,0.01,0.01
46.288987,-0.23,0.01,0.01
46.292096,-0.24,0.01,0.01
46.294025,-0.24,0.01,0.01
46.295268,-0.24,0.01,0.01
46.297171,-0.24,0.01,0.01
46.299027,-0.24,0.00,0.01
46.300650,-0.24,0.00,0.00
46.303853,-0.24,0.00,0.00
46.305041,-0.24,0.00,0.00
46.312347,-0.24,0.00,0.00
46.313463,-0.24,0.00,0.00
46.313838,-0.25,-0.00,0.00
46.314168,-0.24,0.00,0.00
46.315209,-0.25,0.00,0.00
46.317064,-0.25,-0.00,0.00
46.318928,-0.25,-0.00,0.00
46.320538,-0.25,-0.00,0.00
46.327784,-0.25,-0.00,0.00
46.328930,-0.25,-0.00,0.00
46.329330,-0.25,-0.00,0.00
46.329674,-0.26,-0.01,0.00
46.331199,-0.26,-0.01,0.00
46.333010,-0.26,-0.01,0.00
46.334913,-0.26,-0.01,0.00
46.336774,-0.25,-0.01,0.00
46.338753,-0.26,-0.01,0.00
46.340954,-0.26,-0.01,0.00
46.343094,-0.26,-0.01,0.00
46.344597,-0.26,-0.01,0.00
46.346581,-0.26,-0.01,0.00
46.348524,-0.26,-0.01,0.01
46.351365,-0.26,-0.01,0.01
46.352903,-0.26,-0.01,0.00
46.354988,-0.27,-0.01,0.00
46.357283,-0.26,-0.01,0.01
46.358910,-0.26,-0.01,0.01
46.361103,-0.26,-0.01,0.00
46.362909,-0.26,-0.01,0.01
46.364519,-0.27,-0.01,0.01
46.366644,-0.27,-0.01,0.01
46.368847,-0.27,-0.01,0.00
46.371340,-0.26,-0.01,0.01
46.373770,-0.27,-0.01,0.00
46.374757,-0.26,-0.01,0.00
46.376886,-0.27,-0.02,0.01
46.379363,-0.27,-0.01,0.00
46.380734,-0.26,-0.02,0.01
46.383939,-0.26,-0.02,0.00
46.384734,-0.27,-0.02,0.00
46.386654,-0.27,-0.02,0.00
46.388537,-0.27,-0.02,0.00
46.391181,-0.27,-0.02,0.00
46.392944,-0.26,-0.02,0.00
46.394899,-0.27,-0.02,0.00
46.397129,-0.26,-0.01,0.00
46.399478,-0.26,-0.02,0.00
46.400547,-0.26,-0.02,0.00
46.402637,-0.26,-0.02,0.00
46.404542,-0.26,-0.02,0.00
46.411125,-0.26,-0.02,0.00
46.412049,-0.26,-0.02,0.00
46.412445,-0.26,-0.02,0.00
46.412949,-0.26,-0.02,0.00
46.415331,-0.26,-0.02,0.00
46.416390,-0.26,-0.01,0.00
46.419308,-0.26,-0.02,0.00
46.420817,-0.26,-0.02,0.00
46.426555,-0.25,-0.02,0.00
46.427600,-0.26,-0.02,0.00
46.427983,-0.26,-0.02,0.00
46.428612,-0.25,-0.01,0.00
46.430666,-0.25,-0.02,0.00
46.432548,-0.25,-0.01,0.00
46.434851,-0.25,-0.02,0.00
46.436805,-0.25,-0.01,0.00
46.438704,-0.25,-0.01,0.00
46.440557,-0.25,-0.01,0.00
46.442457,-0.24,-0.01,0.00
46.444473,-0.24,-0.01,0.00
46.446639,-0.24,-0.01,0.00
46.448456,-0.24,-0.01,0.00
46.450379,-0.24,-0.01,0.00
46.452352,-0.24,-0.01,0.00
46.454565,-0.24,-0.01,0.00
46.456510,-0.24,-0.01,0.00
46.459027,-0.24,-0.01,0.00
46.460645,-0.23,-0.01,0.00
46.462647,-0.23,-0.01,0.00
46.464453,-0.23,-0.01,0.00
46.466488,-0.23,-0.01,0.00
46.468416,-0.23,-0.01,0.00
46.470543,-0.23,-0.01,0.00
46.473484,-0.23,-0.01,-0.00
46.474815,-0.22,-0.01,0.00
46.476408,-0.22,-0.01,0.00
46.478363,-0.22,-0.01,0.00
46.480437,-0.22,-0.01,-0.00
46.482699,-0.22,-0.01,-0.00
46.484474,-0.21,-0.01,-0.00
46.486716,-0.21,-0.01,-0.00
46.488762,-0.21,-0.01,0.00
46.490952,-0.21,-0.01,-0.00
46.492849,-0.20,-0.00,0.00
46.494695,-0.20,-0.00,-0.00
46.496797,-0.20,-0.00,-0.00
46.498622,-0.20,-0.00,0.00
46.500519,-0.19,-0.00,-0.00
46.502497,-0.20,-0.00,-0.00
46.504306,-0.19,-0.00,-0.00
46.515111,-0.19,-0.00,-0.00
46.516875,-0.19,-0.00,0.00
46.518052,-0.19,0.00,-0.00
46.519015,-0.18,-0.00,-0.00
46.519924,-0.18,0.00,-0.00
46.521311,-0.18,0.00,-0.00
46.521909,-0.18,0.00,-0.00
46.522285,-0.17,0.00,-0.00
46.522667,-0.17,0.00,-0.00
46.532157,-0.17,0.01,-0.00
46.533206,-0.17,0.01,-0.00
46.533653,-0.16,0.01,0.00
46.534006,-0.17,0.01,-0.00
46.534332,-0.16,0.01,-0.00
46.534690,-0.16,0.01,-0.00
46.536861,-0.16,0.01,-0.00
46.539157,-0.15,0.01,0.00
46.542434,-0.15,0.01,-0.00
46.543521,-0.15,0.01,-0.00
46.544510,-0.15,0.01,-0.00
46.547169,-0.14,0.01,-0.00
46.548558,-0.14,0.01,-0.00
46.551322,-0.14,0.01,0.00
46.552659,-0.14,0.01,-0.00
46.554640,-0.14,0.02,-0.00
46.557556,-0.13,0.02,-0.00
46.558480,-0.13,0.02,-0.00
46.560598,-0.13,0.02,-0.00
46.563728,-0.12,0.02,-0.00
46.564299,-0.12,0.02,-0.00
46.566851,-0.12,0.02,-0.01
46.568482,-0.12,0.02,-0.00
46.570606,-0.11,0.02,-0.01
46.574915,-0.11,0.02,-0.01
46.575931,-0.11,0.02,-0.00
46.576467,-0.10,0.02,-0.01
46.579406,-0.10,0.02,-0.01
46.580384,-0.10,0.02,-0.00
46.582866,-0.10,0.03,-0.00
46.584523,-0.10,0.03,-0.01
46.586787,-0.09,0.03,-0.01
46.588311,-0.09,0.03,-0.01
46.590851,-0.09,0.03,-0.01
46.592202,-0.08,0.03,-0.01
46.595263,-0.08,0.03,-0.01
46.596851,-0.08,0.03,-0.01
46.599351,-0.08,0.03,-0.01
46.600488,-0.08,0.03,-0.01
46.602628,-0.07,0.03,-0.01
46.604297,-0.07,0.03,-0.00
46.610918,-0.07,0.03,-0.01
46.611898,-0.06,0.03,-0.01
46.612288,-0.06,0.04,-0.01
46.612634,-0.06,0.03,-0.00
46.614823,-0.05,0.04,-0.01
46.616498,-0.05,0.04,-0.01
46.618206,-0.05,0.04,-0.01
46.620134,-0.05,0.04,-0.00
46.622504,-0.04,0.04,-0.01
46.628157,-0.04,0.04,-0.00
46.629353,-0.04,0.04,-0.01
46.629736,-0.03,0.04,-0.00
46.630513,-0.03,0.04,-0.01
46.632717,-0.03,0.04,-0.01
46.634546,-0.07,0.05,-0.01
46.636246,-0.07,0.05,-0.01
46.638524,-0.07,0.05,-0.01
46.640609,-0.06,0.05,-0.01
46.642559,-0.06,0.05,-0.01
46.644391,-0.05,0.05,-0.01
46.646544,-0.05,0.05,-0.01
46.648378,-0.05,0.05,-0.01
46.650816,-0.05,0.05,-0.01
46.652164,-0.05,0.05,-0.01
46.654270,-0.04,0.05,-0.01
46.656831,-0.04,0.05,-0.01
46.658348,-0.04,0.05,-0.01
46.660227,-0.03,0.05,-0.01
46.662545,-0.03,0.05,-0.02
46.664410,-0.03,0.05,-0.01
46.666393,-0.02,0.05,-0.01
46.668177,-0.02,0.05,-0.01
46.670976,-0.02,0.05,-0.01
46.672437,-0.01,0.05,-0.02
46.674678,-0.01,0.05,-0.01
46.676382,-0.01,0.05,-0.01
46.678562,-0.01,0.05,-0.01
46.680159,0.00,0.05,-0.01
46.682946,0.00,0.05,-0.01
46.684512,0.00,0.05,-0.01
46.686030,0.01,0.05,-0.01
46.688123,0.01,0.05,-0.01
46.691471,0.02,0.05,-0.01
46.692455,0.02,0.05,-0.01
46.694476,0.02,0.05,-0.01
46.696228,0.03,0.05,-0.01
46.699183,0.03,0.05,-0.01
46.700225,0.03,0.05,-0.01
46.702093,0.04,0.05,-0.01
46.704404,0.04,0.04,-0.01
46.712221,0.04,0.04,-0.01
46.713677,0.05,0.04,-0.01
46.714078,0.05,0.04,-0.01
46.714415,0.05,0.04,-0.01
46.714746,0.06,0.04,-0.01
46.716357,0.06,0.04,-0.01
46.718480,0.06,0.04,-0.01
46.720333,0.06,0.04,-0.01
46.722469,0.07,0.04,-0.01
46.732871,0.07,0.04,-0.01
46.733791,0.08,0.04,-0.01
46.734152,0.08,0.04,-0.01
46.734472,0.08,0.03,-0.01
46.734810,0.09,0.03,-0.01
46.735129,0.09,0.03,-0.01
46.736229,0.10,0.03,-0.02
46.738705,0.10,0.03,-0.02
46.740852,0.10,0.03,-0.02
46.741991,0.10,0.03,-0.01
46.744056,0.11,0.03,-0.02
46.746288,0.11,0.03,-0.02
46.747935,0.12,0.03,-0.02
46.750144,0.12,0.03,-0.02
46.751948,0.12,0.03,-0.02
46.754705,0.12,0.02,-0.01
46.756919,0.13,0.03,-0.01
46.758306,0.13,0.02,-0.01
46.760009,0.14,0.02,-0.01
46.762532,0.14,0.02,-0.01
46.764050,0.14,0.02,-0.01
46.765833,0.14,0.02,-0.01
46.768037,0.15,0.02,-0.01
46.770467,0.15,0.02,-0.01
46.771944,0.15,0.01,-0.01
46.774237,0.16,0.02,-0.01
46.776094,0.16,0.02,-0.01
46.778588,0.17,0.01,-0.01
46.779798,0.17,0.01,-0.01
46.782134,0.17,0.01,-0.01
46.784063,0.17,0.01,-0.01
46.786510,0.18,0.01,-0.01
46.788070,0.18,0.01,-0.01
46.801590,0.19,0.00,-0.00
46.803114,0.19,0.01,-0.01
46.804280,0.19,0.00,-0.01
46.805571,0.19,0.00,-0.01
46.806624,0.20,-0.00,-0.01
46.807696,0.20,0.00,-0.01
46.809467,0.20,-0.00,-0.01
46.810596,0.20,-0.00,-0.01
46.811862,0.21,-0.01,-0.01
46.812954,0.21,-0.01,-0.01
46.814007,0.22,-0.01,-0.01
46.815034,0.22,-0.01,-0.01
46.816128,0.22,-0.01,-0.01
46.817615,0.22,-0.01,-0.01
46.818038,0.23,-0.01,-0.01
46.820073,0.23,-0.01,-0.01
46.822415,0.24,-0.01,-0.02
46.828637,0.24,-0.01,-0.01
46.829681,0.24,-0.01,-0.01
46.830064,0.24,-0.02,-0.01
46.830396,0.24,-0.02,-0.01
46.832105,0.25,-0.02,-0.01
46.834159,0.25,-0.02,-0.01
46.836097,0.25,-0.02,-0.01
46.837781,0.26,-0.02,-0.01
46.839991,0.26,-0.02,-0.01
46.842112,0.26,-0.02,-0.01
46.843970,0.26,-0.03,-0.01
46.846264,0.27,-0.03,-0.01
46.848023,0.27,-0.03,-0.01
46.850110,0.27,-0.03,-0.01
46.851784,0.27,-0.03,-0.00
46.854656,0.27,-0.03,-0.00
46.857439,0.28,-0.03,-0.00
46.858236,0.28,-0.03,-0.00
46.859888,0.29,-0.03,-0.00
46.862686,0.28,-0.03,-0.00
46.863954,0.29,-0.03,-0.00
46.866150,0.29,-0.04,-0.00
46.868206,0.29,-0.04,-0.00
46.869967,0.30,-0.04,-0.00
46.872363,0.30,-0.04,-0.00
46.875594,0.30,-0.04,-0.00
46.878082,0.30,-0.04,-0.00
46.879403,0.31,-0.04,-0.01
46.880978,0.31,-0.04,-0.01
46.882078,0.31,-0.05,-0.01
46.883997,0.31,-0.04,-0.01
46.886193,0.31,-0.05,-0.01
46.888185,0.32,-0.05,-0.01
46.891374,0.32,-0.05,-0.01
46.893224,0.32,-0.05,-0.01
46.894489,0.32,-0.05,-0.01
46.896557,0.33,-0.05,-0.01
46.898212,0.33,-0.05,-0.01
46.900167,0.33,-0.05,-0.01
46.902069,0.33,-0.05,-0.01
46.904415,0.34,-0.05,-0.01
46.906045,0.34,-0.05,-0.01
46.913862,0.34,-0.05,-0.01
46.914728,0.34,-0.05,-0.01
46.915049,0.34,-0.05,-0.01
46.915333,0.35,-0.05,-0.01
46.916778,0.35,-0.05,-0.01
46.917949,0.35,-0.05,-0.00
46.919728,0.35,-0.06,-0.00
46.922440,0.36,-0.06,-0.00
46.930827,0.36,-0.06,-0.00
46.931803,0.36,-0.06,0.00
46.932146,0.36,-0.06,-0.00
46.932464,0.36,-0.06,0.00
46.932952,0.37,-0.06,0.00
46.934521,0.37,-0.06,0.00
46.936101,0.37,-0.06,0.00
46.937836,0.37,-0.06,0.00
46.939875,0.37,-0.06,0.00
46.941930,0.37,-0.06,0.00
46.943930,0.38,-0.06,0.00
46.945935,0.38,-0.06,0.00
46.947747,0.39,-0.06,0.00
46.950310,0.38,-0.06,0.00
46.951993,0.38,-0.06,0.00
46.953899,0.39,-0.06,-0.00
46.956572,0.39,-0.06,-0.00
46.959266,0.39,-0.06,-0.00
46.959876,0.39,-0.06,-0.00
46.962222,0.39,-0.06,-0.00
46.963938,0.40,-0.06,-0.00
46.965868,0.40,-0.06,-0.00
46.967695,0.40,-0.06,-0.01
46.970320,0.40,-0.06,-0.01
46.972210,0.40,-0.06,-0.01
46.973972,0.40,-0.06,-0.01
46.975883,0.41,-0.06,-0.01
46.978710,0.41,-0.06,-0.01
46.979929,0.41,-0.06,-0.01
46.981773,0.41,-0.06,-0.01
46.983594,0.41,-0.06,-0.01
46.985959,0.41,-0.06,-0.00
46.988160,0.42,-0.06,-0.00
47.000876,0.41,-0.06,-0.00
47.002755,0.42,-0.06,-0.00
47.003914,0.42,-0.06,-0.00
47.005159,0.42,-0.06,-0.00
47.006231,0.42,-0.06,-0.00
47.007152,0.42,-0.06,0.00
47.008516,0.43,-0.06,-0.00
47.009549,0.43,-0.06,0.00
47.009972,0.43,-0.06,0.00
47.010325,0.43,-0.06,0.00
47.010670,0.43,-0.06,0.00
47.015961,0.43,-0.06,0.00
47.016973,0.43,-0.06,0.01
47.017321,0.43,-0.06,0.00
47.018061,0.43,-0.06,0.01
47.019782,0.44,-0.06,0.00
47.022258,0.44,-0.06,0.00
47.024729,0.44,-0.06,0.00
47.025876,0.44,-0.05,0.01
47.027794,0.44,-0.05,0.00
47.029830,0.44,-0.05,0.00
47.031674,0.44,-0.05,0.00
47.033688,0.44,-0.05,0.00
47.035555,0.45,-0.05,0.00
47.038199,0.44,-0.05,0.00
47.040119,0.45,-0.05,-0.00
47.042137,0.45,-0.05,0.00
47.044066,0.45,-0.05,-0.00
47.047923,0.45,-0.05,-0.00
47.048302,0.45,-0.05,-0.00
47.050036,0.45,-0.05,-0.00
47.051489,0.45,-0.05,-0.00
47.053562,0.45,-0.05,-0.00
47.056104,0.45,-0.05,-0.00
47.058232,0.45,-0.04,-0.00
47.059547,0.45,-0.04,-0.00
47.062260,0.45,-0.04,-0.00
47.063542,0.45,-0.04,-0.00
47.065996,0.46,-0.04,-0.00
47.067824,0.46,-0.04,0.00
47.069860,0.46,-0.04,0.00
47.072051,0.46,-0.04,-0.00
47.074873,0.46,-0.04,-0.00
47.076316,0.46,-0.03,0.00
47.078027,0.46,-0.03,0.00
47.079746,0.46,-0.03,0.00
47.081707,0.46,-0.03,0.01
47.083752,0.45,-0.03,0.01
47.085878,0.46,-0.03,0.01
47.087667,0.46,-0.03,0.01
47.090359,0.46,-0.03,0.01
47.091714,0.46,-0.03,0.01
47.093784,0.46,-0.02,0.01
47.095721,0.46,-0.02,0.01
47.097717,0.46,-0.02,0.01
47.100377,0.46,-0.02,0.01
47.101890,0.46,-0.02,0.01
47.103881,0.46,-0.02,0.01
47.113484,0.45,-0.02,0.01
47.114735,0.46,-0.02,0.00
47.115796,0.46,-0.02,0.00
47.116624,0.46,-0.02,0.00
47.117490,0.46,-0.01,0.01
47.117844,0.45,-0.01,0.00
47.118191,0.45,-0.01,0.00
47.119416,0.45,-0.01,0.00
47.121878,0.45,-0.01,0.00
47.126723,0.45,-0.01,0.00
47.127599,0.45,-0.01,0.00
47.127967,0.45,-0.01,0.00
47.129861,0.45,-0.01,0.00
47.131604,0.45,-0.01,0.00
47.133610,0.45,-0.01,0.00
47.135477,0.45,-0.00,-0.00
47.137948,0.45,-0.00,-0.00
47.139882,0.45,-0.00,0.00
47.141517,0.45,-0.00,-0.00
47.143359,0.45,-0.00,0.00
47.146105,0.45,-0.00,0.00
47.147696,0.45,0.00,0.00
47.149629,0.45,0.00,0.00
47.151326,0.44,0.00,0.00
47.153617,0.44,0.00,0.00
47.157326,0.44,0.01,0.00
47.158800,0.44,0.01,0.01
47.159689,0.44,0.01,0.01
47.161533,0.44,0.01,0.01
47.163329,0.44,0.01,0.01
47.165501,0.43,0.01,0.01
47.167419,0.43,0.01,0.01
47.169640,0.43,0.01,0.01
47.171518,0.43,0.01,0.01
47.174164,0.43,0.01,0.01
47.175609,0.43,0.01,0.01
47.177699,0.43,0.01,0.01
47.179428,0.43,0.01,0.01
47.181582,0.42,0.02,0.01
47.183599,0.42,0.01,0.01
47.185646,0.42,0.02,0.01
47.187581,0.42,0.02,0.01
47.190391,0.42,0.02,0.01
47.191830,0.42,0.02,0.01
47.193609,0.42,0.02,0.01
47.195765,0.42,0.02,0.01
47.197623,0.42,0.02,0.01
47.199424,0.41,0.02,0.01
47.201682,0.41,0.02,0.00
47.203452,0.41,0.02,0.00
47.214302,0.41,0.02,0.00
47.215775,0.41,0.02,0.00
47.216876,0.41,0.02,0.00
47.217840,0.40,0.02,0.00
47.218677,0.40,0.02,0.00
47.219639,0.40,0.02,0.00
47.220362,0.40,0.02,0.00
47.221563,0.39,0.02,0.00
47.221987,0.39,0.02,0.00
47.228379,0.40,0.02,0.01
47.229467,0.39,0.02,0.00
47.229863,0.39,0.02,0.01
47.230212,0.39,0.02,0.01
47.231476,0.39,0.02,0.01
47.233918,0.39,0.02,0.01
47.235496,0.38,0.02,0.01
47.237633,0.38,0.02,0.01
47.239916,0.38,0.02,0.01
47.241602,0.38,0.02,0.01
47.243197,0.38,0.02,0.01
47.246052,0.37,0.02,0.01
47.247252,0.37,0.02,0.01
47.249363,0.37,0.02,0.01
47.251192,0.37,0.02,0.01
47.253981,0.36,0.02,0.01
47.256407,0.36,0.02,0.01
47.257300,0.36,0.02,0.01
47.259364,0.36,0.02,0.01
47.261145,0.35,0.02,0.02
47.263378,0.35,0.02,0.01
47.265548,0.35,0.02,0.01
47.267623,0.35,0.02,0.01
47.269661,0.35,0.02,0.01
47.271582,0.34,0.02,0.01
47.275336,0.34,0.02,0.01
47.277131,0.34,0.02,0.01
47.278389,0.34,0.02,0.01
47.279487,0.34,0.01,0.01
47.281275,0.33,0.01,0.01
47.283392,0.33,0.01,0.01
47.285529,0.33,0.01,0.01
47.287426,0.32,0.01,0.01
47.291053,0.32,0.01,0.01
47.293165,0.32,0.01,0.01
47.294082,0.32,0.01,0.01
47.295423,0.31,0.01,0.01
47.297438,0.31,0.01,0.01
47.299337,0.31,0.01,0.01
47.301694,0.31,0.01,0.01
47.303739,0.30,0.01,0.01
47.305512,0.30,0.01,0.01
47.311798,0.30,0.01,0.01
47.312978,0.30,0.01,0.01
47.314022,0.30,0.00,0.01
47.315356,0.29,0.00,0.01
47.316439,0.29,0.00,0.01
47.317828,0.29,0.00,0.01
47.329008,0.28,0.00,0.01
47.330081,0.28,0.00,0.01
47.330519,0.28,0.00,0.01
47.330970,0.27,-0.00,0.01
47.331410,0.27,-0.00,0.01
47.331826,0.27,-0.00,0.01
47.332226,0.26,-0.00,0.01
47.333382,0.26,-0.00,0.01
47.335101,0.26,-0.01,0.01
47.337338,0.25,-0.01,0.02
47.342760,0.26,-0.01,0.01
47.343902,0.25,-0.01,0.02
47.344925,0.25,-0.01,0.01
47.345890,0.24,-0.01,0.01
47.347532,0.24,-0.01,0.01
47.349780,0.24,-0.01,0.01
47.351757,0.24,-0.01,0.01
47.353818,0.23,-0.01,0.01
47.355327,0.23,-0.02,0.01
47.358072,0.22,-0.02,0.01
47.359534,0.22,-0.02,0.01
47.361569,0.22,-0.02,0.01
47.364126,0.22,-0.02,0.01
47.365552,0.21,-0.02,0.01
47.367579,0.21,-0.02,0.01
47.369171,0.21,-0.02,0.01
47.371524,0.20,-0.02,0.01
47.373880,0.20,-0.02,0.01
47.375485,0.19,-0.02,0.01
47.377396,0.19,-0.02,0.01
47.379251,0.19,-0.02,0.01
47.381508,0.19,-0.03,0.01
47.383328,0.18,-0.03,0.01
47.385491,0.18,-0.03,0.00
47.387084,0.18,-0.03,0.01
47.390058,0.17,-0.03,0.01
47.391147,0.17,-0.03,0.01
47.393872,0.17,-0.03,0.01
47.395357,0.16,-0.03,0.01
47.397142,0.16,-0.03,0.01
47.399038,0.16,-0.03,0.01
47.401020,0.15,-0.03,0.01
47.403616,0.15,-0.03,0.01
47.405403,0.14,-0.03,0.01
47.411760,0.14,-0.03,0.01
47.412787,0.14,-0.03,0.01
47.413166,0.13,-0.03,0.01
47.413509,0.13,-0.03,0.01
47.415373,0.13,-0.03,0.01
47.417210,0.12,-0.03,0.01
47.419252,0.12,-0.04,0.01
47.421177,0.12,-0.04,0.01
47.430364,0.11,-0.04,0.01
47.431378,0.11,-0.04,0.01
47.431725,0.11,-0.04,0.01
47.432064,0.10,-0.04,0.01
47.432381,0.10,-0.04,0.01
47.433073,0.10,-0.04,0.01
47.435736,0.09,-0.04,0.01
47.436999,0.09,-0.04,0.01
47.440429,0.09,-0.04,0.01
47.441432,0.08,-0.04,0.01
47.443145,0.08,-0.04,0.01
47.445849,0.08,-0.04,0.01
47.447078,0.07,-0.04,0.01
47.449008,0.07,-0.04,0.01
47.451674,0.06,-0.04,0.01
47.453184,0.06,-0.04,0.00
47.455381,0.06,-0.04,0.01
47.457600,0.06,-0.04,0.01
47.459102,0.05,-0.04,0.01
47.461071,0.05,-0.04,0.01
47.463031,0.05,-0.04,0.00
47.464983,0.04,-0.04,0.00
47.467104,0.04,-0.04,0.00
47.468951,0.03,-0.04,0.01
47.471494,0.03,-0.04,0.01
47.474298,0.03,-0.04,0.01
47.475308,0.02,-0.04,0.01
47.477264,0.02,-0.04,0.01
47.479409,0.02,-0.04,0.01
47.481023,0.01,-0.04,0.01
47.483508,0.01,-0.04,0.01
47.484987,0.01,-0.04,0.01
47.487655,0.01,-0.04,0.01
47.490276,0.00,-0.04,0.01
47.491107,-0.00,-0.04,0.01
47.493047,-0.00,-0.04,0.01
47.496661,-0.01,-0.04,0.01
47.497377,-0.01,-0.04,0.01
47.499084,-0.02,-0.04,0.01
47.500881,-0.02,-0.04,0.01
47.503538,-0.02,-0.04,0.01
47.504975,-0.02,-0.04,0.01
47.510759,-0.03,-0.04,0.00
47.511674,-0.03,-0.04,0.00
47.512035,-0.03,-0.04,0.00
47.513034,-0.03,-0.04,0.00
47.515612,-0.04,-0.03,0.00
47.517027,-0.04,-0.03,0.00
47.519684,-0.04,-0.03,0.00
47.520980,-0.05,-0.03,0.00
47.523319,-0.05,-0.03,0.00
47.525069,-0.05,-0.03,0.00
47.527052,-0.06,-0.03,0.00
47.529595,-0.06,-0.03,0.00
47.531043,-0.06,-0.03,0.00
47.533000,-0.07,-0.03,0.00
47.535153,-0.07,-0.03,0.00
47.536833,-0.07,-0.03,0.00
47.540542,-0.07,-0.03,0.00
47.542309,-0.08,-0.03,-0.00
47.543806,-0.08,-0.03,-0.00
47.546073,-0.08,-0.03,0.00
47.547290,-0.09,-0.03,-0.00
47.549137,-0.09,-0.02,-0.00
47.550919,-0.09,-0.02,0.00
47.553035,-0.09,-0.02,0.00
47.556981,-0.10,-0.02,0.00
47.558801,-0.10,-0.02,-0.00
47.559903,-0.10,-0.02,-0.00
47.561305,-0.10,-0.02,0.00
47.563173,-0.11,-0.02,0.00
47.564892,-0.11,-0.02,-0.00
47.567013,-0.11,-0.02,0.00
47.569075,-0.11,-0.01,-0.00
47.571105,-0.12,-0.01,0.00
47.574230,-0.12,-0.01,-0.00
47.575788,-0.12,-0.01,0.00
47.577152,-0.12,-0.01,0.00
47.579310,-0.13,-0.01,0.00
47.580938,-0.13,-0.01,-0.00
47.582994,-0.13,-0.01,-0.00
47.585129,-0.13,-0.00,0.00
47.587244,-0.14,-0.00,0.00
47.590096,-0.14,-0.00,0.00
47.591630,-0.14,-0.00,-0.00
47.592987,-0.14,0.00,-0.00
47.595324,-0.15,0.00,-0.00
47.597031,-0.15,0.00,-0.00
47.599115,-0.15,0.00,-0.00
47.600619,-0.15,0.00,-0.00
